"","Basin","Year","Transect","Interval","Lat_M","Lon_M","NperHa"
"861","EB",2010,"58858",233,42.58228939,-79.54355757,13458.1664661194
"862","EB",2010,"58858",234,42.5753,-79.54128333,17814.8223611462
"863","EB",2010,"58858",235,42.5684521,-79.53849514,11774.0974954281
"864","EB",2010,"58858",236,42.56154084,-79.53588584,7716.43269727372
"865","EB",2010,"58858",237,42.55458146,-79.53343271,10062.9317448619
"866","EB",2010,"58858",238,42.54760356,-79.53114008,11623.6683818788
"867","EB",2010,"58858",239,42.54063351,-79.52881117,7799.10268445769
"868","EB",2010,"58858",240,42.5336359,-79.52653974,11740.4432753583
"869","EB",2010,"58858",241,42.52664925,-79.52431086,2174.03514182665
"870","EB",2010,"58858",242,42.5196684,-79.52205613,980.12743156793
"871","EB",2010,"58858",243,42.51266203,-79.51979845,1264.92230956602
"872","EB",2010,"58858",244,42.50568674,-79.51753447,1600.64886476734
"873","EB",2010,"58858",245,42.49867233,-79.51525558,1353.17806705996
"874","EB",2010,"58858",246,42.49172378,-79.51289345,516.097183655269
"875","EB",2010,"58858",247,42.48476896,-79.51050076,9.98091561017616
"876","EB",2010,"58858",248,42.47786838,-79.50785057,4.39283618605348
"877","EB",2010,"58858",249,42.47096201,-79.50524289,20.2200955156524
"878","EB",2010,"58858",250,42.46401423,-79.50283808,1121.96959411631
"879","EB",2010,"58858",251,42.45708712,-79.50039261,915.059505594528
"880","EB",2010,"58877",252,42.44897299,-79.46187644,109.719069177257
"881","EB",2010,"58877",253,42.45598492,-79.46414206,111.310079311657
"882","EB",2010,"58877",254,42.46301694,-79.4662209,632.13369861683
"883","EB",2010,"58877",255,42.47004659,-79.46830442,6996.12577152306
"884","EB",2010,"58877",256,42.4770277,-79.47049257,12632.5330207101
"885","EB",2010,"58877",257,42.48401714,-79.47273349,8396.61658572199
"886","EB",2010,"58877",258,42.49101742,-79.47501717,3300.62850438206
"887","EB",2010,"58877",259,42.49797632,-79.47739766,2684.85088192894
"888","EB",2010,"58877",260,42.50490212,-79.47986737,5273.99623290341
"889","EB",2010,"58877",261,42.5118302,-79.48237673,6324.30169422502
"890","EB",2010,"58877",262,42.51876686,-79.48497229,3742.4823820793
"891","EB",2010,"58877",263,42.5257083,-79.48747291,5839.06818076819
"892","EB",2010,"58877",264,42.53263564,-79.49003966,4952.05009276482
"893","EB",2010,"58877",265,42.53954742,-79.49266581,4807.51551066635
"894","EB",2010,"58877",266,42.54637505,-79.49542086,7188.21591281431
"895","EB",2010,"58877",267,42.55325113,-79.49825631,12746.8412958514
"896","EB",2010,"58877",268,42.56009046,-79.50108571,13422.0289959814
"897","EB",2010,"58877",269,42.56695771,-79.50385257,12214.8261040527
"898","EB",2010,"58877",270,42.57383297,-79.50661655,15548.5382985465
"899","EB",2010,"58877",271,42.58071345,-79.50939086,15795.2977281353
"900","EB",2010,"58877",272,42.58758333,-79.5122,9923.82524709409
"901","EB",2010,"58877",273,42.59445675,-79.51499114,9469.65873922929
"902","EB",2010,"58877",274,42.6013073,-79.51782466,10112.0335266014
"903","EB",2010,"58877",275,42.60817188,-79.52059236,13278.0956196085
"904","EB",2010,"58877",276,42.61501134,-79.52340378,23652.1110466112
"905","EB",2010,"58877",277,42.62187249,-79.52624639,49924.7706103483
"906","EB",2010,"58877",278,42.62889256,-79.52840863,56154.4399084225
"907","EB",2010,"58877",279,42.63591656,-79.53033333,36011.4188061768
"908","EB",2010,"58877",280,42.6429673,-79.53142099,21802.1255583825
"909","EB",2010,"58877",281,42.64998461,-79.53365449,15560.2846438365
"910","EB",2010,"58877",282,42.65698712,-79.53585928,14281.9607534373
"911","EB",2010,"58877",283,42.66398433,-79.53805025,18588.0219864858
"912","EB",2010,"58877",284,42.67098463,-79.54026753,25897.7265255466
"913","EB",2010,"58877",285,42.67797659,-79.54254775,21834.614423294
"914","EB",2010,"58877",286,42.6849827,-79.54478868,30454.5383930117
"915","EB",2010,"58877",287,42.69197748,-79.54693138,25100.8128440381
"916","EB",2010,"58877",288,42.69901134,-79.54903156,17265.2997885401
"917","EB",2010,"58877",289,42.70602134,-79.55101783,10788.2600992751
"918","EB",2010,"58877",290,42.71306494,-79.55278333,6066.45522744442
"919","EB",2010,"58877",291,42.72009471,-79.55489868,4557.8987456306
"920","EB",2010,"58877",292,42.7270716,-79.55711831,3575.49530365801
"921","EB",2010,"58877",293,42.73402746,-79.55944436,5630.78213802177
"922","EB",2010,"58877",294,42.74102955,-79.56176572,6723.35016897268
"923","EB",2010,"58877",295,42.74801438,-79.56403257,9392.64521457934
"924","EB",2010,"58877",296,42.75499767,-79.56626608,9519.64327888919
"925","EB",2010,"58877",297,42.76197105,-79.56855702,5649.70222309268
"926","EB",2010,"58877",298,42.76895771,-79.5708359,27085.3109443441
"927","EB",2010,"58877",299,42.77592489,-79.57308607,8470.39833869329
"928","EB",2010,"58877",300,42.78291667,-79.5754,4208.37634003278
"929","EB",2010,"58877",301,42.78990355,-79.57769563,2507.64051010671
"930","EB",2010,"58877",302,42.79689008,-79.58002447,274.850197166031
"931","EB",2010,"59019",303,42.59554107,-79.24362738,2737.27092894154
"932","EB",2010,"59019",304,42.60246667,-79.24613333,9221.3316381144
"933","EB",2010,"59019",305,42.60940787,-79.24866373,14976.2899538595
"934","EB",2010,"59019",306,42.61632676,-79.25123114,9789.39205853673
"935","EB",2010,"59019",307,42.62325293,-79.25373823,10198.3453475152
"936","EB",2010,"59019",308,42.63021125,-79.25621486,7987.38617772261
"937","EB",2010,"59019",309,42.6371782,-79.25856324,7279.33727990621
"938","EB",2010,"59019",310,42.64415193,-79.26090064,7469.57436425399
"939","EB",2010,"59019",311,42.65113215,-79.26319405,8313.16294908735
"940","EB",2010,"59019",312,42.65813242,-79.26542747,9954.99976323394
"941","EB",2010,"59019",313,42.66514517,-79.26761506,6271.62686715493
"942","EB",2010,"59019",314,42.67214678,-79.26981559,6171.29751944105
"943","EB",2010,"59019",315,42.67910285,-79.27197317,4515.09684765919
"944","EB",2010,"59019",316,42.6861501,-79.27414448,2389.20287737851
"945","EB",2010,"59019",317,42.69315734,-79.27625245,4410.68227112642
"946","EB",2010,"59019",318,42.70017008,-79.27835669,5223.66614764992
"947","EB",2010,"59019",319,42.70717313,-79.28055216,2747.26972450127
"948","EB",2010,"59019",320,42.71413333,-79.28275,2753.73244491886
"949","EB",2010,"59019",321,42.72110497,-79.28504054,4307.46736321642
"950","EB",2010,"59019",322,42.72810925,-79.28728642,4897.81268157206
"951","EB",2010,"59019",323,42.73505312,-79.28966215,4523.02672247051
"952","EB",2010,"59019",324,42.74201402,-79.2921535,6627.82504734728
"953","EB",2010,"59019",325,42.74897915,-79.29452291,8847.85526490488
"954","EB",2010,"59019",326,42.75595105,-79.29681276,11826.7081792309
"955","EB",2010,"59019",327,42.76288333,-79.29935,8903.76200158135
"956","EB",2010,"59019",328,42.76978333,-79.30196667,6936.25506636934
"957","EB",2010,"59019",329,42.77671309,-79.30452103,4372.76522486908
"958","EB",2010,"59019",330,42.78363333,-79.30715,2222.53226695173
"959","EB",2010,"59019",331,42.79055686,-79.30974673,1149.75331111281
"960","EB",2011,"58408",1,42.52012068,-80.36066245,3122.11703915355
"961","EB",2011,"58408",2,42.51304016,-80.3583745,4921.10940202998
"962","EB",2011,"58408",3,42.50603273,-80.35609985,3960.76936254744
"963","EB",2011,"58408",4,42.49911667,-80.35381667,4832.36928849015
"964","EB",2011,"58408",5,42.49217024,-80.35147897,656.34651232038
"965","EB",2011,"58408",6,42.48515303,-80.34919545,1380.59445631823
"966","EB",2011,"58408",7,42.4782,-80.34701667,682.658482935242
"967","EB",2011,"58408",8,42.47112071,-80.34487357,852.817628756066
"968","EB",2011,"58408",9,42.46418339,-80.3426278,559.539645644443
"969","EB",2011,"58408",10,42.4572128,-80.34036538,304.687847012017
"970","EB",2011,"58408",11,42.45020142,-80.33813936,58.6307825605093
"971","EB",2011,"58408",12,42.44320743,-80.33583519,163.766763232995
"972","EB",2011,"58408",13,42.4362877,-80.33356812,169.795946071885
"973","EB",2011,"58408",14,42.42934751,-80.33122695,94.9463314173488
"974","EB",2011,"58408",15,42.4223294,-80.32886535,143.356652601721
"975","EB",2011,"58408",16,42.41536571,-80.3265219,211.49942255761
"976","EB",2011,"58408",17,42.4084199,-80.32425108,268.338770207948
"977","EB",2011,"58408",18,42.40141251,-80.32199306,768.999752525288
"978","EB",2011,"58408",19,42.39440906,-80.3197308,289.496708430385
"979","EB",2011,"58408",20,42.38748589,-80.31738397,133.202808079255
"980","EB",2011,"58408",21,42.38050006,-80.31508335,440.40121306328
"981","EB",2011,"58408",22,42.3735114,-80.31287602,795.805674517912
"982","EB",2011,"58408",23,42.36689327,-80.30972997,592.247858040377
"983","EB",2011,"58408",24,42.36014629,-80.30753765,902.73134781471
"984","EB",2011,"58408",25,42.35317533,-80.30520022,1584.96375184017
"985","EB",2011,"58408",26,42.3462,-80.303,1250.31078728974
"986","EB",2011,"58408",27,42.33920786,-80.30080818,196.690777830352
"987","EB",2011,"58408",28,42.33223287,-80.29864572,31.6878252812755
"988","EB",2011,"58408",29,42.3252384,-80.2965128,75.739755412092
"989","EB",2011,"58408",30,42.31819278,-80.29451981,75.570609565264
"990","EB",2011,"58408",31,42.3111636,-80.29261667,160.318148085616
"991","EB",2011,"58408",32,42.30412138,-80.29069046,159.744343449687
"992","EB",2011,"58408",33,42.29710558,-80.28890742,61.282188198949
"993","EB",2011,"58408",34,42.29002769,-80.28718609,267.783232499466
"994","EB",2011,"58408",35,42.28296235,-80.28545,104.126246785193
"995","EB",2011,"58408",36,42.27591833,-80.28341167,152.709972595319
"996","EB",2011,"58408",37,42.26900341,-80.28109002,30.535983328742
"997","EB",2011,"58408",38,42.26220287,-80.27827318,162.861481318715
"998","EB",2011,"58408",39,42.25526523,-80.2758773,1182.26787183434
"999","EB",2011,"58408",40,42.24832911,-80.27346526,300.0645015946
"1000","EB",2011,"58408",41,42.2413464,-80.2710988,2689.59802749529
"1001","EB",2011,"58408",42,42.23435864,-80.26871466,4990.92974459887
"1002","EB",2011,"58408",43,42.22741723,-80.26635574,4701.95902426927
"1003","EB",2011,"58408",44,42.22043721,-80.2640218,2528.06025380238
"1004","EB",2011,"58408",45,42.21350936,-80.26162846,714.676621446826
"1005","EB",2011,"58408",46,42.20651817,-80.2593005,823.721116219858
"1006","EB",2011,"58408",47,42.19953427,-80.25706698,2964.97488440094
"1007","EB",2011,"58408",48,42.19251237,-80.25485968,7082.80573250801
"1008","EB",2011,"58408",49,42.18553333,-80.25268333,5524.34706605688
"1009","EB",2011,"58408",50,42.17853622,-80.25057572,1086.53558920693
"1010","EB",2011,"58408",51,42.17152314,-80.24842994,121.940802084174
"1011","EB",2011,"58408",52,42.16450259,-80.24637565,0
"1012","EB",2011,"58408",53,42.1576,-80.24391667,18.3093252614078
"1013","EB",2011,"58408",54,42.151,-80.24128333,169.264506916367
"1014","EB",2011,"58483",55,42.19656367,-80.11376011,100.909282906894
"1015","EB",2011,"58483",56,42.20364417,-80.11608139,139.263907407233
"1016","EB",2011,"58483",57,42.21062187,-80.11825173,59.5016418577333
"1017","EB",2011,"58483",58,42.21761622,-80.12036096,83.9499574185079
"1018","EB",2011,"58483",59,42.22461555,-80.12239407,78.7970456445675
"1019","EB",2011,"58483",60,42.23163647,-80.12441667,175.579912686148
"1020","EB",2011,"58483",61,42.23864878,-80.12639959,203.278184168862
"1021","EB",2011,"58483",62,42.24564935,-80.12839978,240.589962098762
"1022","EB",2011,"58483",63,42.25268098,-80.13039524,389.495404596427
"1023","EB",2011,"58483",64,42.2597084,-80.1323528,434.053588133363
"1024","EB",2011,"58483",65,42.2667352,-80.13429507,478.278508463072
"1025","EB",2011,"58483",66,42.27376906,-80.13617858,400.56972103013
"1026","EB",2011,"58483",67,42.2808,-80.13801667,1477.64312568655
"1027","EB",2011,"58483",68,42.28783299,-80.13984989,116.199415979735
"1028","EB",2011,"58483",69,42.29488104,-80.14165359,89.8050881496191
"1029","EB",2011,"58483",70,42.30193333,-80.14336667,25.6413474553832
"1030","EB",2011,"58483",71,42.30897562,-80.14509187,186.60793622137
"1031","EB",2011,"58483",72,42.3153916,-80.14674164,14.4054416278657
"1032","EB",2011,"58483",73,42.32018333,-80.15156667,29.7924150866498
"1033","EB",2011,"58483",74,42.32522974,-80.15615,66.6777989514985
"1034","EB",2011,"58483",75,42.33235818,-80.15805,82.4618158914569
"1035","EB",2011,"58483",76,42.33937537,-80.16031136,48.5259612909366
"1036","EB",2011,"58483",77,42.34634802,-80.16252156,144.14049180602
"1037","EB",2011,"58483",78,42.35332993,-80.16488333,260.439061173136
"1038","EB",2011,"58483",79,42.36028373,-80.16710569,211.881946878163
"1039","EB",2011,"58483",80,42.36727721,-80.16939796,228.380337952841
"1040","EB",2011,"58483",81,42.37426316,-80.1717655,64.1681523933692
"1041","EB",2011,"58483",82,42.38117299,-80.17417241,456.258200175554
"1042","EB",2011,"58483",83,42.38815685,-80.17647255,226.658762542443
"1043","EB",2011,"58483",84,42.39513255,-80.1787217,251.644866113712
"1044","EB",2011,"58483",85,42.40212143,-80.18093651,460.841992765893
"1045","EB",2011,"58483",86,42.40913336,-80.18314445,375.892526527098
"1046","EB",2011,"58483",87,42.41609702,-80.18533234,278.268980267862
"1047","EB",2011,"58483",88,42.42311906,-80.18751191,133.723197465367
"1048","EB",2011,"58483",89,42.43010571,-80.18972413,278.151089937685
"1049","EB",2011,"58483",90,42.43642601,-80.19182134,502.716433935684
"1050","EB",2011,"58483",91,42.44330669,-80.19205779,451.971476898321
"1051","EB",2011,"58483",92,42.45023075,-80.19463333,415.061799256475
"1052","EB",2011,"58483",93,42.45714003,-80.19724891,333.693771187627
"1053","EB",2011,"58483",94,42.4640748,-80.19980827,344.190659638411
"1054","EB",2011,"58483",95,42.47105,-80.20218333,504.982709424815
"1055","EB",2011,"58483",96,42.47797269,-80.20479645,435.78262123198
"1056","EB",2011,"58483",97,42.48484605,-80.20735424,92.6928035874167
"1057","EB",2011,"58483",98,42.49177502,-80.20994723,141.1819169695
"1058","EB",2011,"58483",99,42.49860074,-80.21285025,39.7897421184665
"1059","EB",2011,"58483",100,42.50546302,-80.21567101,177.31745263896
"1060","EB",2011,"58483",101,42.5115,-80.21833333,54.5405652837259
"1061","EB",2011,"58551",102,42.22106667,-79.99756667,1508.5958129236
"1062","EB",2011,"58551",103,42.22767716,-79.99983683,2477.9467988957
"1063","EB",2011,"58551",104,42.23466104,-80.00208701,923.261455501542
"1064","EB",2011,"58551",105,42.241642,-80.00435844,1668.52346775437
"1065","EB",2011,"58551",106,42.24864541,-80.00675403,1051.00448071861
"1066","EB",2011,"58551",107,42.25555964,-80.0090921,1014.96067924636
"1067","EB",2011,"58551",108,42.26255,-80.01143333,1816.1529833895
"1068","EB",2011,"58551",109,42.26954394,-80.01359243,1030.36532509997
"1069","EB",2011,"58551",110,42.27657497,-80.01564721,2162.84056989348
"1070","EB",2011,"58551",111,42.28358923,-80.01763064,2348.80936669698
"1071","EB",2011,"58551",112,42.29061493,-80.01970498,1609.27903257351
"1072","EB",2011,"58551",113,42.29757937,-80.02207646,711.743119381858
"1073","EB",2011,"58551",114,42.30453519,-80.02443395,483.813346328113
"1074","EB",2011,"58551",115,42.3115302,-80.02681007,287.790200088976
"1075","EB",2011,"58551",116,42.31848088,-80.02917696,62.4185295580195
"1076","EB",2011,"58551",117,42.3254619,-80.03151508,43.2145571094545
"1077","EB",2011,"58551",118,42.3324455,-80.03381517,17.1055505826811
"1078","EB",2011,"58551",119,42.33936557,-80.03632741,9.75089613851524
"1079","EB",2011,"58551",120,42.34566863,-80.03864575,23.0169405842325
"1080","EB",2011,"58723",121,42.33039321,-79.71061996,4470.40980771871
"1081","EB",2011,"58723",122,42.33735,-79.71295,2051.71075753408
"1082","EB",2011,"58723",123,42.34431667,-79.71535,1587.12065477193
"1083","EB",2011,"58723",124,42.35128333,-79.71775,2150.07168529023
"1084","EB",2011,"58723",125,42.35822276,-79.72011314,6440.65357686761
"1085","EB",2011,"58723",126,42.3652162,-79.72240405,14254.2294054004
"1086","EB",2011,"58723",127,42.37219328,-79.7246422,7768.79575960277
"1087","EB",2011,"58723",128,42.37920883,-79.72684183,13948.3953176993
"1088","EB",2011,"58723",129,42.38621312,-79.72898771,48144.2409161052
"1089","EB",2011,"58723",130,42.39324164,-79.73113055,71412.642996413
"1090","EB",2011,"58723",131,42.40024247,-79.73333082,25705.124969057
"1091","EB",2011,"58723",132,42.40720937,-79.73565,11244.9330683399
"1092","EB",2011,"58723",133,42.41419901,-79.73790522,11576.7156886321
"1093","EB",2011,"58723",134,42.42114661,-79.74025998,11661.2812707458
"1094","EB",2011,"58723",135,42.42683356,-79.74221674,6353.85156234388
"1095","EB",2011,"58557",136,42.35493417,-80.03523945,86.0584616764987
"1096","EB",2011,"58557",137,42.36183474,-80.03761158,240.600596225254
"1097","EB",2011,"58557",138,42.36878519,-80.0399784,70.0319829239463
"1098","EB",2011,"58557",139,42.37576606,-80.0423998,42.2061098977843
"1099","EB",2011,"58557",140,42.38272231,-80.0447741,18.5513403429376
"1100","EB",2011,"58557",141,42.3897,-80.04715,152.488024871544
"1101","EB",2011,"58557",142,42.39668333,-80.04945,306.212441688518
"1102","EB",2011,"58557",143,42.40365438,-80.05172924,360.183652259201
"1103","EB",2011,"58557",144,42.41061398,-80.05393683,831.619547598256
"1104","EB",2011,"58557",145,42.41763333,-80.05613333,589.265524034655
"1105","EB",2011,"58557",146,42.42460576,-80.0584,2699.45148386706
"1106","EB",2011,"58557",147,42.43161786,-80.06054197,4528.09089538545
"1107","EB",2011,"58557",148,42.43862354,-80.06278007,8913.40880901755
"1108","EB",2011,"58557",149,42.44559054,-80.06504685,3495.61123387718
"1109","EB",2011,"58557",150,42.45256076,-80.06744248,618.219366580169
"1110","EB",2011,"58557",151,42.4595747,-80.06972758,1084.90721825483
"1111","EB",2011,"58557",152,42.46651457,-80.07208819,1001.97421781998
"1112","EB",2011,"58557",153,42.47348466,-80.07441711,1400.33503606952
"1113","EB",2011,"58557",154,42.48044302,-80.07681434,952.606554748747
"1114","EB",2011,"58557",155,42.48741298,-80.07929322,537.516253071365
"1115","EB",2011,"58557",156,42.49435244,-80.08166748,640.26357690454
"1116","EB",2011,"58557",157,42.50135325,-80.08400108,775.475249362302
"1117","EB",2011,"58557",158,42.50834768,-80.08619367,1755.76690494858
"1118","EB",2011,"58557",159,42.51536491,-80.08829386,6912.43271488642
"1119","EB",2011,"58557",160,42.52242914,-80.09053193,7195.28411838554
"1120","EB",2011,"58813",161,42.64072587,-79.64961974,14782.0051906651
"1121","EB",2011,"58813",162,42.63392162,-79.64709775,10910.0201155494
"1122","EB",2011,"58813",163,42.62700153,-79.64456162,6798.29415116637
"1123","EB",2011,"58813",164,42.62002317,-79.64210217,2960.35677050816
"1124","EB",2011,"58813",165,42.61308755,-79.63962363,1355.275803844
"1125","EB",2011,"58813",166,42.60611672,-79.6371778,2213.67135799064
"1126","EB",2011,"58813",167,42.59921213,-79.63469849,3881.50039473716
"1127","EB",2011,"58813",168,42.59229606,-79.63208071,3508.73445776927
"1128","EB",2011,"58813",169,42.58543016,-79.62936561,5491.37461238012
"1129","EB",2011,"58813",170,42.57851511,-79.62662726,3935.30119425583
"1130","EB",2011,"58813",171,42.57159911,-79.62402192,2744.82097788973
"1131","EB",2011,"58813",172,42.56470529,-79.62140966,47343.1214713214
"1132","EB",2011,"58813",173,42.55774922,-79.6188553,70160.896395078
"1133","EB",2011,"58813",174,42.55082981,-79.61635994,55327.8880263749
"1134","EB",2011,"58813",175,42.54391135,-79.61389267,92624.456793888
"1135","EB",2011,"58813",176,42.5369576,-79.61143031,61141.3967848892
"1136","EB",2011,"58813",177,42.52999377,-79.60899237,14250.2005070832
"1137","EB",2011,"58813",178,42.52304007,-79.60659669,3149.58714930643
"1138","EB",2011,"58813",179,42.51609215,-79.60414183,157.459395862685
"1139","EB",2011,"58813",180,42.50915964,-79.60167544,365.731184674601
"1140","EB",2011,"58813",181,42.5022,-79.59921667,356.767108671678
"1141","EB",2011,"58813",182,42.49524132,-79.59677489,323.189609955173
"1142","EB",2011,"58813",183,42.48830437,-79.5942959,240.852121777188
"1143","EB",2011,"58813",184,42.48132384,-79.59204128,431.356279523866
"1144","EB",2011,"58813",185,42.47443333,-79.58981667,1406.35790258445
"1145","EB",2011,"58581",186,42.58464514,-80.07120394,7921.02308918922
"1146","EB",2011,"58581",187,42.5917662,-80.07370405,18895.2611104291
"1147","EB",2011,"58581",188,42.59874284,-80.07599206,19816.975013906
"1148","EB",2011,"58581",189,42.60574353,-80.07822562,7902.15960347539
"1149","EB",2011,"58581",190,42.6127247,-80.08054712,1083.30455976682
"1150","EB",2011,"58581",191,42.61970022,-80.08281681,286.209949202399
"1151","EB",2011,"58581",192,42.62668609,-80.08508819,1000.20882419521
"1152","EB",2011,"58581",193,42.63367976,-80.08735436,2842.45040716913
"1153","EB",2011,"58581",194,42.64064882,-80.08965516,3135.86055841889
"1154","EB",2011,"58581",195,42.64762715,-80.09194794,3731.66409887824
"1155","EB",2011,"58581",196,42.65461355,-80.09414341,9667.06219780932
"1156","EB",2011,"58581",197,42.66158733,-80.096401,18277.7848381203
"1157","EB",2011,"58581",198,42.66854782,-80.09872705,49188.7276562483
"1158","EB",2011,"58581",199,42.67554837,-80.10106057,12226.8965883565
"1159","EB",2011,"58581",200,42.68244908,-80.10367747,6595.62586496258
"1160","EB",2011,"58581",201,42.68937188,-80.1062184,3700.93578112722
"1161","EB",2011,"58581",202,42.69633633,-80.10872322,3039.23317525484
"1162","EB",2011,"58581",203,42.70326994,-80.11117331,1542.51069694088
"1163","EB",2011,"58581",204,42.71018686,-80.1136234,1051.87512787066
"1164","EB",2011,"58581",205,42.71530114,-80.11552816,987.674252877296
"1165","EB",2011,"58677",206,42.59718315,-79.89228745,647.236167526018
"1166","EB",2011,"58677",207,42.60405,-79.89483333,499.561923639242
"1167","EB",2011,"58677",208,42.61100265,-79.89737566,330.091499974404
"1168","EB",2011,"58677",209,42.618,-79.89953333,205.768563360329
"1169","EB",2011,"58677",210,42.62498383,-79.90178333,365.297517327052
"1170","EB",2011,"58677",211,42.63199254,-79.90401418,454.456335379928
"1171","EB",2011,"58677",212,42.63896256,-79.90625974,959.542567098631
"1172","EB",2011,"58677",213,42.6459433,-79.90856443,1926.47859108592
"1173","EB",2011,"58677",214,42.6529188,-79.91095071,3721.95694117518
"1174","EB",2011,"58677",215,42.65988033,-79.91334344,3650.35927808481
"1175","EB",2011,"58677",216,42.66684468,-79.91573156,3618.65002173547
"1176","EB",2011,"58677",217,42.67379799,-79.91811044,5837.68501427987
"1177","EB",2011,"58677",218,42.68077911,-79.92046526,7271.13653335763
"1178","EB",2011,"58677",219,42.68777133,-79.92278489,6031.72426459105
"1179","EB",2011,"58677",220,42.69475232,-79.92503966,3025.79721514275
"1180","EB",2011,"58677",221,42.70174625,-79.92731573,2700.83879095387
"1181","EB",2011,"58677",222,42.70873675,-79.92959003,3537.94439650416
"1182","EB",2011,"58677",223,42.71568137,-79.93194951,4697.90721860693
"1183","EB",2011,"58677",224,42.72267406,-79.93435246,8097.26923813543
"1184","EB",2011,"58677",225,42.7296355,-79.93674517,5935.22608716823
"1185","EB",2011,"58677",226,42.73656938,-79.93921201,2907.42323929955
"1186","EB",2011,"58927",227,42.49374799,-79.38450783,579.186163253263
"1187","EB",2011,"58927",228,42.50085753,-79.38690807,0
"1188","EB",2011,"58927",229,42.50779519,-79.38930395,45.8440281650917
"1189","EB",2011,"58927",230,42.51477663,-79.39170888,511.61779714473
"1190","EB",2011,"58927",231,42.52173333,-79.39413333,1841.77439948371
"1191","EB",2011,"58927",232,42.52868378,-79.39651682,3529.58770893035
"1192","EB",2011,"58927",233,42.53566738,-79.39883357,5682.6614197843
"1193","EB",2011,"58927",234,42.54264164,-79.40108055,4043.48957659244
"1194","EB",2011,"58927",235,42.54965864,-79.40329732,6601.14920332452
"1195","EB",2011,"58927",236,42.5566425,-79.40541417,6916.92376292218
"1196","EB",2011,"58927",237,42.56367914,-79.40755971,6564.81876041836
"1197","EB",2011,"58927",238,42.57068893,-79.40969307,7587.08381094134
"1198","EB",2011,"58927",239,42.57769335,-79.41179778,8425.24518471478
"1199","EB",2011,"58927",240,42.58468045,-79.41394348,19786.9590935119
"1200","EB",2011,"58927",241,42.59170558,-79.41605556,16200.9448418751
"1201","EB",2011,"58927",242,42.59872452,-79.41818946,13694.2203669644
"1202","EB",2011,"58927",243,42.60574843,-79.42024392,13882.2707462641
"1203","EB",2011,"58927",244,42.61274654,-79.42238218,17628.8183046815
"1204","EB",2011,"58927",245,42.61974944,-79.42449426,25057.6120548285
"1205","EB",2011,"58927",246,42.6267643,-79.42663254,17199.3963701065
"1206","EB",2011,"58927",247,42.63374938,-79.42886646,16927.2878597333
"1207","EB",2011,"58927",248,42.64074877,-79.43113292,29252.2180947177
"1208","EB",2011,"58927",249,42.64774122,-79.4334193,41097.1681442102
"1209","EB",2011,"58927",250,42.65512257,-79.43647419,39841.2810128702
"1210","EB",2011,"58927",251,42.66150993,-79.43870331,55489.8249687635
"1211","EB",2011,"58927",252,42.66833333,-79.44173333,70688.9972295158
"1212","EB",2011,"58927",253,42.67531667,-79.444,74015.2176878103
"1213","EB",2011,"58927",254,42.682308,-79.44635822,46652.273983211
"1214","EB",2011,"58927",255,42.68922605,-79.44881737,21681.7969836753
"1215","EB",2011,"58927",256,42.69619213,-79.45123364,22422.2051461648
"1216","EB",2011,"58927",257,42.70314331,-79.45372555,19325.7986594189
"1217","EB",2011,"58927",258,42.71005521,-79.4563638,16140.9492683445
"1218","EB",2011,"58927",259,42.71701667,-79.45876667,11515.8168592208
"1219","EB",2011,"58927",260,42.72397441,-79.46116369,9682.93499718834
"1220","EB",2011,"58927",261,42.73093133,-79.46352644,2097.79155551471
"1221","EB",2011,"58952",262,42.73129348,-79.41398116,2147.5332392149
"1222","EB",2011,"58952",263,42.72430234,-79.41170078,3400.293872436
"1223","EB",2011,"58952",264,42.71729959,-79.40948333,6673.70239737116
"1224","EB",2011,"58952",265,42.71028342,-79.40728336,7582.22345621605
"1225","EB",2011,"58952",266,42.70329868,-79.40513845,8749.77471061738
"1226","EB",2011,"58952",267,42.69626702,-79.40298345,5814.66361454871
"1227","EB",2011,"58952",268,42.68924612,-79.40093759,6406.89408086658
"1228","EB",2011,"58952",269,42.68223391,-79.39893353,21294.8116444212
"1229","EB",2011,"58952",270,42.67521667,-79.3968,20072.9256457693
"1230","EB",2011,"58952",271,42.66820897,-79.39469188,19361.7666654673
"1231","EB",2011,"58952",272,42.66119413,-79.39258693,24181.288125758
"1232","EB",2011,"58952",273,42.65417886,-79.3904874,16991.5358457401
"1233","EB",2011,"58952",274,42.6471377,-79.38836257,10072.0065528263
"1234","EB",2011,"58952",275,42.64013893,-79.38621298,5023.43144031391
"1235","EB",2011,"58952",276,42.63315503,-79.38411279,3203.72061760539
"1236","EB",2011,"58952",277,42.62613333,-79.38198333,4897.85134514939
"1237","EB",2011,"58952",278,42.6191482,-79.37979538,4626.12261433461
"1238","EB",2011,"58952",279,42.61241629,-79.3775624,3011.41258288772
"1239","EB",2011,"58952",280,42.60530254,-79.37492392,6273.25407993803
"1240","EB",2011,"58952",281,42.59836736,-79.37262801,21385.9148837936
"1241","EB",2011,"58952",282,42.59134675,-79.37031558,26590.6241731788
"1242","EB",2011,"58952",283,42.58435462,-79.36806821,7209.71980682036
"1243","EB",2011,"58952",284,42.57738142,-79.3658,7287.08207660818
"1244","EB",2011,"58952",285,42.57039886,-79.3634774,4367.03101732816
"1245","EB",2011,"58952",286,42.56342129,-79.36115154,2772.19284060134
