Year,Transect,Interval,EDSU,Longitude,Latitude,Date,Time,Density,Biomass
2007,2,21,45,-82.89967941,41.75148974,20070726,0.070451389,136370.0724,239.6976762
2007,2,22,46,-82.90009277,41.76044067,20070726,0.065694444,111237.7914,195.5226659
2007,2,23,47,-82.90058722,41.76941928,20070726,0.060925926,75643.16724,132.9579951
2007,2,24,48,-82.90104912,41.77836954,20070726,0.056145833,40396.54597,71.00500885
2007,3,1,49,-82.5883715,41.42816833,20070724,0.886412037,1335.878224,2.02
2007,3,2,50,-82.58735514,41.43726933,20070724,0.891296296,1107,2
2007,3,3,51,-82.58632306,41.44615574,20070724,0.896111111,3148.350497,4.76
2007,3,4,52,-82.58538579,41.4551575,20070724,0.900914352,3859.544498,5.84
2007,3,5,53,-82.58444058,41.46412017,20070724,0.905729167,8720.490998,13.19
2007,3,6,54,-82.58322808,41.47306383,20070724,0.910509259,4974.960485,7.52
2007,3,7,55,-82.58225108,41.48197614,20070724,0.915266204,5113.413338,7.73
2007,3,8,56,-82.58120539,41.49092186,20070724,0.920011574,44980.00649,68.01
2007,3,9,57,-82.58000375,41.49990457,20070724,0.924803241,43795.17599,66.22
2007,3,10,58,-82.57886033,41.50874792,20070724,0.929768519,34901.12988,52.77
2007,3,11,59,-82.57796917,41.51766828,20070724,0.934849537,16021.60236,24.22
2007,3,12,60,-82.57708537,41.52664556,20070724,0.939965278,5618.305088,8.49
2007,3,13,61,-82.57591983,41.53555542,20070724,0.945046296,5081.698121,7.68
2007,3,14,62,-82.57469983,41.54447959,20070724,0.950104167,3972.497802,6.01
2007,3,15,63,-82.57409607,41.55344701,20070724,0.955150463,3556.792447,5.38
2007,3,16,64,-82.57315233,41.56237667,20070724,0.960208333,3503.828976,5.3
2007,3,17,65,-82.57175315,41.57126431,20070724,0.965289352,3963.813255,5.99
2007,3,18,66,-82.5705415,41.58020533,20070724,0.97037037,2368.521968,3.58
2007,3,19,67,-82.56977317,41.58921234,20070724,0.975486111,3961.186081,5.99
2007,3,20,68,-82.568963,41.59803708,20070724,0.980532407,3088.828468,4.67
2007,3,21,69,-82.56764762,41.60693648,20070724,0.985497685,3994.737267,6.04
2007,3,22,70,-82.56635767,41.61580317,20070724,0.990439815,3077.700513,4.56
2007,3,23,71,-82.56540192,41.62474192,20070724,0.995358796,4017.325663,6.07
2007,3,24,72,-82.56471723,41.63370402,20070724,0.00025463,5530.095546,8.36
2007,3,25,73,-82.56350008,41.64250782,20070725,0.005138889,6033.967258,9.12
2007,3,26,74,-82.56244804,41.65143725,20070725,0.010034722,17325.7657,26.2
2007,3,27,75,-82.56182167,41.66044,20070725,0.014918981,25585.22627,38.69
2007,3,28,76,-82.56083125,41.66933042,20070725,0.019791667,20492.79108,30.99
2007,3,29,77,-82.56072377,41.67406324,20070725,0.022384259,12246.72185,18.52
2008,1,1,1,-83.11644098,41.86713935,20080714,0.984618056,1190.506191,2.888048969
2008,1,2,2,-83.11353948,41.87051323,20080714,0.982824074,1265.768148,3.07062695
2008,1,3,3,-83.10396667,41.881155,20080714,0.971840278,941.3772696,2.283687118
2008,1,4,4,-83.10216083,41.88340124,20080714,0.970648148,929.3227391,2.254444033
2008,1,5,5,-83.09287752,41.89565906,20080714,0.960393519,2170.942957,5.266490518
2008,1,6,6,-83.08813732,41.90223278,20080714,0.95681713,8393.660722,20.36218154
2008,1,7,7,-83.0820682,41.90995654,20080714,0.952511574,11818.21233,28.66980129
2008,1,8,8,-83.07546712,41.91745825,20080714,0.948206019,7796.79467,18.91424419
2008,1,9,9,-83.06963335,41.92535059,20080714,0.943888889,2118.62033,5.13956106
2008,1,10,10,-83.06337917,41.93305223,20080714,0.939548611,834.3525826,2.02405593
2008,1,11,11,-83.05708741,41.94065744,20080714,0.935196759,499.6208261,1.212030162
2008,1,12,12,-83.05068356,41.94832041,20080714,0.930810185,331.2476435,0.803573658
2008,1,13,13,-83.04444642,41.95603435,20080714,0.926412037,833.1523826,2.021144365
2008,1,14,14,-83.03840831,41.96378241,20080714,0.922013889,1554.797652,3.771783624
2008,1,15,15,-83.03168203,41.9711708,20080714,0.917581019,2298.096843,5.574953133
2008,1,16,16,-83.02475043,41.97854832,20080714,0.913287037,1157.544409,2.808086981
2008,1,17,17,-83.01804836,41.98600971,20080714,0.909131944,474.4082174,1.150866895
2008,1,18,18,-83.01199128,41.99381151,20080714,0.904976852,236.0472087,0.572626924
2008,2,1,19,-82.89111572,41.57287512,20080717,0.053738426,25546.39392,13.74651457
2008,2,2,20,-82.89164067,41.58036141,20080717,0.049664352,28511.84903,15.34222596
2008,2,3,21,-82.89230762,41.58931801,20080717,0.044861111,19966.09375,10.74375505
2008,2,4,22,-82.893195,41.59829529,20080717,0.040162037,25623.40749,13.78795557
2008,2,5,23,-82.89328951,41.60729828,20080717,0.035590278,12916.12406,6.950166358
2008,2,6,24,-82.89348494,41.61628721,20080717,0.031053241,24058.67798,12.94597462
2008,2,7,25,-82.89362333,41.62526833,20080717,0.026527778,20815.47971,11.20080963
2008,2,8,26,-82.89383167,41.63402833,20080717,0.022222222,16856.79382,9.070640755
2008,2,9,27,-82.89388167,41.64331498,20080717,0.018206019,11943.83448,6.426977332
2008,2,10,28,-82.89386129,41.65226299,20080717,0.014201389,14216.40762,7.649848938
2008,2,11,29,-82.89342333,41.66126727,20080717,0.010127315,11586.76453,6.234837991
2008,2,12,30,-82.89343167,41.67024659,20080717,0.005949074,17452.65119,9.391271607
2008,2,13,31,-82.89339534,41.67922618,20080716,0.001759259,8891.069051,4.784284256
2008,2,14,32,-82.89293483,41.68598358,20080716,0.998587963,6265.068151,3.371233172
2008,2,15,33,-82.90051769,41.79605339,20080716,0.971805556,21849.62601,11.75728376
2008,2,16,34,-82.9010003,41.80496179,20080716,0.967777778,13136.04075,7.06850353
2008,2,17,35,-82.90161722,41.81390455,20080716,0.963715278,7541.826886,4.058257047
2008,2,18,36,-82.90194333,41.82285833,20080716,0.95962963,7777.581679,4.185116701
2008,2,19,37,-82.90261333,41.831845,20080716,0.955555556,10215.55798,5.496991749
2008,2,20,38,-82.90291053,41.84084324,20080716,0.951446759,3343.276715,1.799017201
2008,2,21,39,-82.90343725,41.84983959,20080716,0.947326389,2608.237543,1.403492622
2008,2,22,40,-82.90293841,41.85874768,20080716,0.943206019,2344.156058,1.261390375
2008,2,23,41,-82.90318901,41.8676829,20080716,0.939097222,1738.584428,0.935532281
2008,2,24,42,-82.90272423,41.87655581,20080716,0.934965278,1808.339854,0.973067675
2008,2,25,43,-82.90265242,41.88517906,20080716,0.930856481,2869.844574,1.544263365
2008,2,26,44,-82.90326212,41.89393864,20080716,0.926701389,4976.048418,2.677611654
2008,2,27,45,-82.90395398,41.90278567,20080716,0.922581019,8660.924355,4.660443396
2008,2,28,46,-82.90472846,41.91166869,20080716,0.918518519,2419.366083,1.301860889
2008,2,29,47,-82.90539482,41.92061401,20080716,0.91443287,1679.052847,0.903498337
2008,2,30,48,-82.90573476,41.92958167,20080716,0.910324074,1336.384866,0.719108696
2008,2,31,49,-82.90592891,41.93846515,20080716,0.90625,1684.700195,0.906537175
2008,2,32,50,-82.9059578,41.94735171,20080716,0.902152778,1203.757421,0.647741868
2008,2,33,51,-82.90661189,41.95623265,20080716,0.898043981,961.8759854,0.517585468
2008,2,34,52,-82.90675621,41.96493024,20080716,0.894039352,545.7748905,0.293681469
2008,3,1,53,-82.58864716,41.42504296,20080718,0.133634259,311.2195486,0.274028813
2008,3,2,54,-82.587945,41.43258149,20080718,0.1303125,290.8486458,0.256092233
2008,3,3,55,-82.58707691,41.44153035,20080718,0.126331019,694.173316,0.611219605
2008,3,4,56,-82.586145,41.45050667,20080718,0.122326389,1135.838177,1.000105515
2008,3,5,57,-82.58537079,41.45945257,20080718,0.118298611,1387.441806,1.22164251
2008,3,6,58,-82.58427761,41.46832813,20080718,0.114236111,4309.679722,3.794672995
2008,3,7,59,-82.58352333,41.47729793,20080718,0.110162037,12466.16184,10.9764555
2008,3,8,60,-82.58260366,41.48626841,20080718,0.106087963,16647.52161,14.65814278
2008,3,9,61,-82.58180479,41.49533827,20080718,0.101909722,10563.74679,9.301379047
2008,3,10,62,-82.58097642,41.50421072,20080718,0.097511574,3801.95441,3.347620858
2008,3,11,63,-82.58008053,41.51317924,20080718,0.093020833,1574.917656,1.386714996
2008,3,12,64,-82.57934679,41.52214837,20080718,0.088530093,1312.719549,1.155849563
2008,3,13,65,-82.57832167,41.531115,20080718,0.084074074,1116.537552,0.983111315
2008,3,14,66,-82.57756667,41.54007718,20080718,0.079594907,1414.836875,1.245763868
2008,3,15,67,-82.57657547,41.54902753,20080718,0.075104167,1212.150104,1.067298167
2008,3,16,68,-82.575545,41.55798,20080718,0.070659722,1631.724844,1.436733725
2008,3,17,69,-82.57463141,41.56696679,20080718,0.06630787,2298.878455,2.02416248
2008,3,18,70,-82.57361833,41.5759365,20080718,0.062002315,3402.02684,2.995484633
2008,3,19,71,-82.57269533,41.58491403,20080718,0.057731481,11677.91802,10.28240682
2008,3,20,72,-82.57192556,41.59386681,20080718,0.053472222,6886.434392,6.063505482
2008,3,21,73,-82.57099385,41.60284051,20080718,0.049189815,3495.872674,3.078115889
2008,3,22,74,-82.57004,41.61178833,20080718,0.044895833,4170.273038,3.67192541
2008,3,23,75,-82.56916577,41.62077448,20080718,0.040601852,4653.927587,4.09778324
2008,3,24,76,-82.568507,41.62972551,20080718,0.036319444,2377.785313,2.093639968
2008,3,25,77,-82.56775744,41.63870936,20080718,0.032060185,1709.082726,1.50484734
2008,3,26,78,-82.56689778,41.64768773,20080718,0.027766204,2787.033194,2.453982728
2008,3,27,79,-82.56595817,41.65660833,20080718,0.023472222,2640.602847,2.325050807
2008,3,28,80,-82.56504497,41.66560518,20080718,0.019166667,2703.943316,2.38082209
2008,3,29,81,-82.56399333,41.67457483,20080718,0.014861111,2546.277257,2.241997125
2008,3,30,82,-82.56312013,41.68347903,20080718,0.010520833,2522.418073,2.220989113
2008,3,31,83,-82.56226433,41.69241176,20080718,0.006180556,1723.658611,1.517681407
2008,3,32,84,-82.56137809,41.70137752,20080717,0.001793981,976.7082986,0.859991657
2008,3,33,85,-82.56047644,41.71027968,20080717,0.99744213,890.7673958,0.784320692
2008,3,34,86,-82.55957661,41.71919811,20080717,0.993090278,639.0784028,0.562708534
2008,3,35,87,-82.5587096,41.72822757,20080717,0.988738426,680.4678993,0.599151985
2008,3,36,88,-82.55777879,41.73716908,20080717,0.984363426,1276.106163,1.123611477
2008,3,37,89,-82.55688826,41.74600191,20080717,0.979988426,2063.404184,1.816827384
2008,3,38,90,-82.55602,41.755055,20080717,0.975601852,14163.70342,12.47114086
2008,3,39,91,-82.55508434,41.76396918,20080717,0.971296296,19552.28061,17.21578308
2008,3,40,92,-82.5542939,41.77290931,20080717,0.967071759,3201.412656,2.818843844
2008,3,41,93,-82.55334708,41.78188916,20080717,0.962824074,2274.058281,2.002308317
2008,3,42,94,-82.55246011,41.79085481,20080717,0.958611111,1361.933715,1.199182636
2008,3,43,95,-82.55139744,41.79976081,20080717,0.954409722,1150.647448,1.013145078
2008,3,44,96,-82.55071667,41.80873333,20080717,0.95025463,1208.280747,1.063891197
2008,3,45,97,-82.54968586,41.81759329,20080717,0.946134259,1341.754167,1.181414544
2008,3,46,98,-82.54885114,41.82656302,20080717,0.942025463,1534.018785,1.35070354
2008,3,47,99,-82.54812644,41.83558546,20080717,0.937916667,3597.973663,3.16801581
2008,3,48,100,-82.54722952,41.8444208,20080717,0.933854167,1009.406979,0.888782845
2008,3,49,101,-82.54622262,41.85347165,20080717,0.929710648,1476.602951,1.300148899
2008,3,50,102,-82.54487981,41.86170178,20080717,0.925914352,1114.696892,0.981490614
2008,3,51,103,-82.54389167,41.87103833,20080717,0.917800926,1534.216667,1.350877775
2008,3,52,104,-82.54366027,41.88000043,20080717,0.913703704,1191.156753,1.048813521
2008,3,53,105,-82.54286301,41.88897455,20080717,0.909652778,921.0013715,0.810941708
2008,3,54,106,-82.54233183,41.8979094,20080717,0.905625,616.263125,0.542619682
2008,3,55,107,-82.54149236,41.90692437,20080717,0.901550926,532.9697049,0.469279825
2008,3,56,108,-82.54036483,41.91582817,20080717,0.897465278,540.7361979,0.476118222
2008,3,57,109,-82.53920248,41.92484433,20080717,0.893333333,531.295625,0.467805798
2009,3,1,1,-82.58897414,41.42683811,20090727,0.892800926,406.6808221,0.672975424
2009,3,2,2,-82.58793867,41.43579787,20090727,0.897766204,884.6579054,1.463931902
2009,3,3,3,-82.58652483,41.44459,20090727,0.902789352,1031.430946,1.706811929
2009,3,4,4,-82.58565167,41.4536,20090727,0.907789352,1013.703998,1.677477375
2009,3,5,5,-82.58467133,41.46255374,20090727,0.912743056,1787.489459,2.957937558
2009,3,6,6,-82.58370833,41.47152111,20090727,0.917685185,2168.950428,3.589179168
2009,3,7,7,-82.58261326,41.48043217,20090727,0.922650463,2351.664043,3.891533658
2009,3,8,8,-82.58160421,41.48936402,20090727,0.927615741,2975.163108,4.923299911
2009,3,9,9,-82.58068667,41.49833483,20090727,0.932581019,3234.424899,5.352326322
2009,3,10,10,-82.57962996,41.50722423,20090727,0.937534722,3788.187613,6.268692861
2009,3,11,11,-82.57868383,41.51621167,20090727,0.942488426,2766.498074,4.578001013
2009,3,12,12,-82.5776,41.52512062,20090727,0.94744213,2286.629707,3.783914839
2009,3,13,13,-82.57660906,41.53405502,20090727,0.952430556,1919.245259,3.175967055
2009,3,14,14,-82.57553942,41.54299727,20090727,0.957372685,2448.407973,4.051625514
2009,3,15,15,-82.57460383,41.55197519,20090727,0.962303241,3241.076059,5.363332662
2009,3,16,16,-82.57343117,41.56080933,20090727,0.967164352,4113.906622,6.807692677
2009,3,17,17,-82.57252,41.56963167,20090727,0.972002315,4097.100642,6.779882142
2009,3,18,18,-82.57153199,41.57852248,20090727,0.976863426,4380.673559,7.249138605
2009,3,19,19,-82.57053167,41.58749459,20090727,0.981678241,6057.268401,10.02356775
2009,3,20,20,-82.56951363,41.59644873,20090727,0.986446759,5707.317635,9.444469223
2009,3,21,21,-82.56845433,41.60539617,20090727,0.991168981,4267.435113,7.061751624
2009,3,22,22,-82.56734658,41.61433333,20090727,0.99587963,3648.096126,6.03686947
2009,3,23,23,-82.56644359,41.62328333,20090727,0.000578704,3617.583176,5.986376639
2009,3,24,24,-82.56550967,41.63219393,20090728,0.005277778,4165.239538,6.892638388
2009,3,25,25,-82.56409417,41.64115281,20090728,0.009988426,4274.79464,7.07393017
2009,3,26,26,-82.56321883,41.65008183,20090728,0.01474537,4421.648784,7.316944407
2009,3,27,27,-82.562342,41.6590736,20090728,0.019456019,3159.903255,5.229007906
2009,3,28,28,-82.56128767,41.66807622,20090728,0.024166667,3634.720732,6.014735867
2009,3,29,29,-82.560965,41.6730159,20090728,0.026793981,5100.154561,8.439735767
2011,1,1,1,-83.25881971,41.69321864,20110720,0.10837963,752.5922205,2.830431811
2011,1,2,2,-83.25507698,41.69705284,20110720,0.104189815,1539.252441,5.788990313
2011,1,3,3,-83.24881212,41.70465596,20110720,0.099270833,2871.791764,10.80055114
2011,1,4,4,-83.24314778,41.71257689,20110720,0.094351852,1745.996149,6.566534847
2011,1,5,5,-83.23759516,41.72052801,20110720,0.08943287,1239.467,4.661524169
2011,1,6,6,-83.2319002,41.72846583,20110720,0.084502315,1869.183565,7.029831665
2011,1,7,7,-83.22591994,41.73618195,20110720,0.079583333,1133.210511,4.26190305
2011,1,8,8,-83.21942525,41.74379887,20110720,0.074664352,1791.007741,6.735819404
2011,1,9,9,-83.21311333,41.751435,20110720,0.06974537,2730.669931,10.26980459
2011,1,10,10,-83.20741379,41.75933704,20110720,0.064826389,2229.354643,8.384402769
2011,1,11,11,-83.20183087,41.76730679,20110720,0.059907407,463.3648941,1.742673789
2011,1,12,12,-83.19629333,41.77530983,20110720,0.054988426,403.7046638,1.518297016
2011,1,13,13,-83.19016863,41.78303952,20110720,0.050069444,371.1735814,1.395950534
2011,1,14,14,-83.1842144,41.79085293,20110720,0.045150463,868.5480319,3.266531213
2011,1,15,15,-83.17792703,41.7985228,20110720,0.040231481,1145.29501,4.307351763
2011,1,16,16,-83.17162716,41.80622938,20110720,0.0353125,513.5700279,1.931490792
2011,1,17,17,-83.165045,41.81376483,20110720,0.030393519,784.8956903,2.951922262
2011,1,18,18,-83.15854133,41.821168,20110720,0.025474537,2238.077316,8.417207962
2011,1,19,19,-83.15143284,41.82851027,20110720,0.020555556,8609.63719,32.38007292
2011,1,20,20,-83.14489054,41.83604307,20110720,0.015636574,6380.185368,23.99530467
2011,1,21,21,-83.13821333,41.8434415,20110720,0.010717593,2713.378403,10.2047727
2011,1,22,22,-83.13160048,41.85102263,20110720,0.005798611,1168.543554,4.394787452
2011,1,23,23,-83.12537784,41.85875892,20110719,0.00087963,584.3246647,2.197592632
2011,1,24,24,-83.11917202,41.86644203,20110719,0.995960648,553.1941547,2.080513577
2011,1,25,25,-83.11207886,41.87371998,20110719,0.991041667,313.8101418,1.180211785
2011,1,26,26,-83.10540566,41.88113902,20110719,0.986122685,445.9730794,1.677264734
2011,1,27,27,-83.09896468,41.88878409,20110719,0.981203704,632.3551789,2.378231086
2011,1,28,28,-83.09207813,41.89618252,20110719,0.976284722,709.3756202,2.667898055
2011,1,29,29,-83.08555667,41.90371817,20110719,0.971365741,405.3066698,1.524322017
2011,1,30,30,-83.07893896,41.91127971,20110719,0.966446759,413.2442162,1.554174416
2011,1,31,31,-83.07189567,41.91843404,20110719,0.961527778,1128.10484,4.242701079
2011,1,32,32,-83.06577329,41.92607427,20110719,0.956608796,1318.279518,4.957930977
2011,1,33,33,-83.05946466,41.93359399,20110719,0.951689815,1411.445098,5.308318364
2011,1,34,34,-83.05335137,41.9412142,20110719,0.946770833,1446.090662,5.438617219
2011,1,35,35,-83.04787419,41.94918906,20110719,0.941851852,1322.2116,4.972719185
2011,1,36,36,-83.04130483,41.95664,20110719,0.93693287,1196.838228,4.501201181
2011,1,37,37,-83.03518027,41.96433972,20110719,0.932013889,703.0592551,2.644142772
2011,1,38,38,-83.02875317,41.97196667,20110719,0.927083333,929.1715392,3.494530784
2011,1,39,39,-83.02253399,41.97942581,20110719,0.922164352,3169.085195,11.91864506
2011,2,1,40,-82.89099233,41.57019787,20110721,0.112523148,15.66035336,0.068960177
2011,2,2,41,-82.8911587,41.57491259,20110721,0.109976852,414.4667864,1.825099486
2011,2,3,42,-82.89153375,41.58390003,20110721,0.105115741,339.5790524,1.495332254
2011,2,4,43,-82.89209865,41.59288445,20110721,0.100231481,269.2883896,1.18580817
2011,2,5,44,-82.8923302,41.60186956,20110721,0.095300926,262.6689345,1.15665948
2011,2,6,45,-82.89269817,41.61079834,20110721,0.090335648,291.9682427,1.285678629
2011,2,7,46,-82.89316333,41.61979362,20110721,0.085347222,172.2618818,0.758553115
2011,2,8,47,-82.89338167,41.62874147,20110721,0.080381944,146.0982363,0.643341818
2011,2,9,48,-82.89393092,41.63773842,20110721,0.075451389,628.9148156,2.769418792
2011,2,10,49,-82.89439706,41.6466565,20110721,0.070451389,275.9215523,1.215017222
2011,2,11,50,-82.894735,41.655605,20110721,0.065439815,356.8160932,1.571235355
2011,2,12,51,-82.89516592,41.66459957,20110721,0.060451389,452.2133245,1.99131591
2011,2,13,52,-82.89546267,41.67364917,20110721,0.055486111,214.213248,0.943285449
2011,2,14,53,-82.89583042,41.68257746,20110721,0.050543981,294.0639931,1.294907241
2011,2,15,54,-82.896212,41.69155767,20110721,0.045636574,362.4319188,1.595964575
2011,2,16,55,-82.89656398,41.70061825,20110721,0.040787037,452.1550484,1.991059292
2011,2,17,56,-82.89688939,41.70958835,20110721,0.035949074,654.4672649,2.881938693
2011,2,18,57,-82.8971325,41.71855108,20110721,0.031134259,423.6106907,1.865364558
2011,2,19,58,-82.89754476,41.72755619,20110721,0.026319444,567.0484502,2.496990999
2011,2,20,59,-82.89758167,41.73653383,20110721,0.021481481,764.5554979,3.366710897
2011,2,21,60,-82.89824642,41.74547375,20110721,0.016608796,1328.345827,5.8493548
2011,2,22,61,-82.89867635,41.754424,20110721,0.011712963,1812.631784,7.981902159
2011,2,23,62,-82.89909961,41.76339729,20110721,0.006863426,2535.102239,11.16329208
2011,2,24,63,-82.89951612,41.77242195,20110720,0.002025463,2298.48794,10.12136387
2011,2,25,64,-82.90015,41.781363,20110720,0.997199074,1934.985692,8.520686114
2011,2,26,65,-82.900574,41.79033183,20110720,0.992337963,1484.759269,6.538119502
2011,2,27,66,-82.90095667,41.79929917,20110720,0.987395833,1312.596066,5.780000918
2011,2,28,67,-82.90119588,41.80828772,20110720,0.982430556,1861.533357,8.197239645
2011,2,29,68,-82.90158775,41.81724384,20110720,0.977395833,2804.982257,12.35170548
2011,2,30,69,-82.90172333,41.82617333,20110720,0.972268519,4963.586059,21.85709124
2011,2,31,70,-82.90246767,41.83517133,20110720,0.967106481,5363.841288,23.6196103
2011,2,32,71,-82.90278767,41.84406367,20110720,0.962164352,4535.223537,19.97080205
2011,2,33,72,-82.90334667,41.85313433,20110720,0.957523148,4690.299153,20.65367565
2011,2,34,73,-82.90360583,41.86213333,20110720,0.952847222,6359.919156,28.00582716
2011,2,35,74,-82.90425861,41.87106208,20110720,0.948148148,3610.05121,15.89681688
2011,2,36,75,-82.90464826,41.88003442,20110720,0.94349537,1990.520831,8.765234428
2011,2,37,76,-82.90489725,41.88902358,20110720,0.938900463,1529.178497,6.733719034
2011,2,38,77,-82.90520267,41.89797,20110720,0.934328704,1180.257543,5.19724983
2011,2,39,78,-82.90557283,41.90701725,20110720,0.929699074,1275.488554,5.616598438
2011,2,40,79,-82.90579741,41.91567815,20110720,0.925011574,956.8551424,4.213500058
2011,2,41,80,-82.90595,41.92467333,20110720,0.920208333,861.7503115,3.794707085
2011,2,42,81,-82.90641167,41.93369167,20110720,0.915416667,818.9931458,3.606426422
2011,2,43,82,-82.90700492,41.94270333,20110720,0.910671296,404.45006,1.780990952
2011,2,44,83,-82.90728333,41.95163833,20110720,0.905833333,472.5199847,2.080736043
2011,2,45,84,-82.90780322,41.96078051,20110720,0.900798611,332.9369299,1.466083748
2011,3,1,85,-82.59145617,41.42952467,20110727,0.878969907,379.7973323,16.41032586
2011,3,2,86,-82.59071,41.438535,20110727,0.88369213,488.695435,21.11560733
2011,3,3,87,-82.58957164,41.44735208,20110727,0.888587963,181.4301978,7.839256395
2011,3,4,88,-82.58912627,41.45622549,20110727,0.89349537,185.349577,8.008605375
2011,3,5,89,-82.589914,41.46523765,20110727,0.89837963,108.194163,4.674865564
2011,3,6,90,-82.58959367,41.47414619,20110727,0.903263889,115.0027573,4.969052075
2011,3,7,91,-82.58600667,41.48243667,20110727,0.908206019,77.17681947,3.334664697
2011,3,8,92,-82.584163,41.49139,20110727,0.913148148,59.93459125,2.589660561
2011,3,9,93,-82.58116542,41.49992375,20110727,0.918113426,36.12230849,1.560776769
2011,3,10,94,-82.57930075,41.50872533,20110727,0.923078704,86.09940981,3.720192984
2011,3,11,95,-82.57795867,41.51762088,20110727,0.927962963,88.7059797,3.832817949
2011,3,12,96,-82.57637933,41.52642319,20110727,0.9328125,37.62762199,1.625818524
2011,3,13,97,-82.57563742,41.53543867,20110727,0.937638889,134.9289888,5.830026928
2011,3,14,98,-82.574513,41.54431118,20110727,0.94244213,84.92292381,3.669359245
2011,3,15,99,-82.57400025,41.55332783,20110727,0.947222222,40.7296269,1.759850301
2011,3,16,100,-82.57301812,41.56225948,20110727,0.951979167,49.96467433,2.158879269
2011,3,17,101,-82.57242833,41.57121333,20110727,0.956712963,85.4705215,3.693019908
2011,3,18,102,-82.571192,41.5801865,20110727,0.961481481,54.25742353,2.344360859
2011,3,19,103,-82.57076567,41.58917973,20110727,0.96625,86.27578175,3.727813683
2011,3,20,104,-82.57041365,41.59738385,20110727,0.970625,123.8380155,5.350806905
2011,3,21,105,-82.56668533,41.60585567,20110727,0.977789352,80.19729041,3.465173546
2011,3,22,106,-82.56630633,41.61496267,20110727,0.982638889,79.23348436,3.423529305
2011,3,23,107,-82.56515208,41.62387292,20110727,0.987453704,61.73891735,2.667622086
2011,3,24,108,-82.56425083,41.63258746,20110727,0.992291667,87.32744272,3.773253969
2011,3,25,109,-82.56583778,41.64140185,20110727,0.997094907,121.0436619,5.230068158
2011,3,26,110,-82.56517032,41.65029143,20110727,0.001840278,161.6847369,6.986092298
2013,2,1,1,-82.8913355,41.57498658,20130718,0.08337963,38128.24859,66.87694802
2013,2,2,2,-82.89169814,41.58349451,20130718,0.078993056,40819.34019,71.59712269
2013,2,3,3,-82.89184067,41.59246635,20130718,0.074386574,51578.51902,90.46872236
2013,2,4,4,-82.89212333,41.60146548,20130718,0.069814815,42439.83845,74.43947665
2013,2,5,5,-82.89242333,41.61045458,20130718,0.065243056,44203.05728,77.53216246
2013,2,6,6,-82.89274933,41.61938067,20130718,0.060729167,27792.02834,48.7472177
2013,2,7,7,-82.89322073,41.62839031,20130718,0.056261574,25902.49321,45.43297309
2013,2,8,8,-82.89360037,41.6374113,20130718,0.051840278,27361.60764,47.9922598
2013,2,9,9,-82.89392283,41.646388,20130718,0.047418981,20305.27198,35.61544705
2013,2,10,10,-82.89429,41.65536,20130718,0.042997685,14009.37744,24.57244803
2013,2,11,11,-82.89464917,41.66435708,20130718,0.038599537,13693.35051,24.01813679
2013,2,12,12,-82.8951775,41.67333083,20130718,0.034189815,10400.33058,18.24217984
2013,2,13,13,-82.89579233,41.682287,20130718,0.02974537,11540.49927,20.24203572
2013,2,14,14,-82.896325,41.69128833,20130718,0.025289352,13156.3854,23.07629999
2013,2,15,15,-82.89644333,41.700275,20130718,0.020821759,21472.64812,37.6630248
2013,2,16,16,-82.89685817,41.70925533,20130718,0.016331019,31219.85318,54.75962248
2013,2,17,17,-82.89721667,41.71823,20130718,0.011840278,32379.63615,56.7938818
2013,2,18,18,-82.89774033,41.72724067,20130718,0.007349537,28866.22888,50.63136545
2013,2,19,19,-82.89844908,41.73621133,20130718,0.002835648,32188.11816,56.45795925
2013,2,20,20,-82.89820783,41.74519117,20130717,0.998287037,28522.98162,50.02930976
2013,2,21,21,-82.89880025,41.75421558,20130717,0.993784722,29296.29313,51.38569815
2013,2,22,22,-82.89901633,41.76315067,20130717,0.98931713,25614.59973,44.92800792
2013,2,23,23,-82.89926056,41.77209167,20130717,0.984791667,22941.56055,40.2394972
2013,2,24,24,-82.89978533,41.78110016,20130717,0.980266204,12268.79399,21.51946465
2013,2,25,25,-82.900025,41.79009967,20130717,0.975729167,7702.300774,13.50983556
2013,2,26,26,-82.90045533,41.79906867,20130717,0.971203704,11979.06325,21.01127694
2013,2,27,27,-82.90072475,41.80806033,20130717,0.966678241,23606.8792,41.40646611
2013,2,28,28,-82.901065,41.81706,20130717,0.962152778,17572.12269,30.8215032
2013,2,29,29,-82.90169458,41.82607708,20130717,0.957615741,28049.4433,49.19872355
2013,2,30,30,-82.901826,41.83497767,20130717,0.953125,40658.32218,71.3146971
2013,2,31,31,-82.90235458,41.84398708,20130717,0.948645833,39647.38465,69.54151268
2013,2,32,32,-82.90299708,41.85296583,20130717,0.944131944,17024.18203,29.86041529
2013,2,33,33,-82.90293833,41.86195,20130717,0.939583333,9226.362125,16.18303917
2013,2,34,34,-82.90363933,41.87090533,20130717,0.935011574,8682.646859,15.22936259
2013,2,35,35,-82.90365183,41.87975933,20130717,0.930416667,12572.42774,22.05203826
2013,2,36,36,-82.903823,41.88878533,20130717,0.925833333,10058.71829,17.64299189
2013,2,37,37,-82.90456426,41.89630756,20130717,0.921412037,7060.311686,12.3837867
2013,2,38,38,-82.90509938,41.90571125,20130717,0.916944444,4551.881651,7.984000415
2013,2,39,39,-82.90477438,41.9146975,20130717,0.912199074,3709.218589,6.505969405
