"","Basin","Year","Type","Transect","Interval","Lat_M","Lon_M","NperHa"
"366","EB",2021,"T","T22a",3,42.39218154,-79.94822162,461.397101548745
"367","EB",2021,"T","T22a",4,42.39917819,-79.9505,290.200790339718
"368","EB",2021,"T","T22a",5,42.40616687,-79.95265007,126.923533455648
"369","EB",2021,"T","T22a",6,42.41316065,-79.95475355,74.3531466987238
"370","EB",2021,"T","T22a",7,42.42016353,-79.95697673,203.761445468932
"371","EB",2021,"T","T22a",8,42.42713896,-79.95932965,236.450274925652
"372","EB",2021,"T","T22a",9,42.43405111,-79.96183926,187.42350879354
"373","EB",2021,"T","T22a",10,42.4410166,-79.96430553,176.356762265006
"374","EB",2021,"T","T22a",11,42.44793535,-79.9668569,234.053812211094
"375","EB",2021,"T","T22a",12,42.45484107,-79.9693748,626.026387498058
"376","EB",2021,"T","T22a",13,42.46177256,-79.97195752,2039.36279628429
"377","EB",2021,"T","T22a",14,42.46868811,-79.97453096,3204.4926308875
"378","EB",2021,"T","T22a",15,42.47560981,-79.9770866,869.551342894229
"379","EB",2021,"T","T22a",16,42.48255596,-79.97960953,548.632967844221
"380","EB",2021,"T","T22a",17,42.48949005,-79.98208002,279.330572479868
"381","EB",2021,"T","T22a",18,42.49646234,-79.984493,198.968051658028
"382","EB",2021,"T","T22a",19,42.50339608,-79.98686536,241.482126386401
"383","EB",2021,"T","T22a",20,42.51036032,-79.98920899,159.693903260403
"384","EB",2021,"T","T22a",21,42.51630827,-79.99126387,214.633880617983
"385","EB",2021,"T","T22b",1,42.63414019,-79.68279902,243.866448279012
"386","EB",2021,"T","T22b",2,42.62717873,-79.6804818,179.565740148476
"387","EB",2021,"T","T22b",3,42.62018428,-79.67818921,187.921642868435
"388","EB",2021,"T","T22b",4,42.61326283,-79.67579317,201.555520965072
"389","EB",2021,"T","T22b",5,42.60628548,-79.6733181,108.96916250976
"390","EB",2021,"T","T22b",6,42.5993591,-79.67088144,292.994500858095
"391","EB",2021,"T","T22b",7,42.59239507,-79.66849877,339.467294434032
"392","EB",2021,"T","T22b",8,42.585381,-79.66628275,252.034879225785
"393","EB",2021,"T","T22b",9,42.57839694,-79.66407676,219.362612277754
"394","EB",2021,"T","T22b",10,42.57143508,-79.66173392,141.433496526451
"395","EB",2021,"T","T22b",11,42.56446425,-79.65933808,101.336410036924
"396","EB",2021,"T","T22b",12,42.55750065,-79.65697532,67.3471750717565
"397","EB",2021,"T","T22b",13,42.55051088,-79.65484252,96.0220519718851
"398","EB",2021,"T","T22b",14,42.54348158,-79.65293333,87.4871683953972
"399","EB",2021,"T","T22b",15,42.53643983,-79.65101992,94.2880766215675
"400","EB",2021,"T","T22b",16,42.52939083,-79.64903333,86.4371275381576
"401","EB",2021,"T","T22b",17,42.52243508,-79.64685058,311.834246343448
"402","EB",2021,"T","T22b",18,42.51546959,-79.64478431,269.523279270168
"403","EB",2021,"T","T22b",19,42.50838047,-79.64276178,68.0602379745135
"404","EB",2021,"T","T22b",20,42.50140287,-79.64067572,338.98372785071
"405","EB",2021,"T","T22b",21,42.49441609,-79.63846647,214.46504921576
"406","EB",2021,"T","T22b",22,42.48740747,-79.6364136,272.411032260204
"407","EB",2021,"T","T22b",23,42.48039601,-79.63442089,112.224799597529
"408","EB",2021,"T","T22b",24,42.47337114,-79.6324,19.6649294086338
"409","EB",2021,"T","T22b",25,42.46636975,-79.63019547,354.648893473742
"410","EB",2021,"T","T22b",26,42.46171698,-79.62865566,363.596848481441
"411","EB",2021,"R","R25",1,42.61440475,-79.86698567,1112.69500721761
"412","EB",2021,"R","R25",2,42.61443333,-79.8766836,1140.18679054737
"413","EB",2021,"R","R25",3,42.61448333,-79.88640138,2192.40820484028
"414","EB",2021,"R","R25",4,42.61443333,-79.8961232,9978.778187809
"415","EB",2021,"R","R25",5,42.61446667,-79.90586747,8752.09021959088
"416","EB",2021,"R","R25",6,42.6144,-79.9155388,15151.7933628364
"417","EB",2021,"R","R25",7,42.61421667,-79.92265027,10676.1976266925
"418","EB",2021,"R","R26",1,42.76262976,-79.65901903,5077.44342379542
"419","EB",2021,"R","R26",2,42.75947247,-79.64913987,4127.34196046494
"420","EB",2021,"R","R26",3,42.75638842,-79.6403935,3902.11138641059
"421","EB",2021,"R","R26",4,42.75339883,-79.63164767,4490.5989918049
"422","EB",2021,"R","R26",5,42.75055925,-79.62272221,3681.10688925287
"423","EB",2021,"R","R26",6,42.74772024,-79.61389763,4776.60529379652
"424","EB",2021,"R","R26",7,42.74550292,-79.60709503,7472.73400633981
"425","EB",2021,"R","R27",1,42.6664,-79.77874243,175.795822659103
"426","EB",2021,"R","R27",2,42.66666667,-79.78846483,236.833230133001
"427","EB",2021,"R","R27",3,42.66678333,-79.79815757,212.546002711161
"428","EB",2021,"R","R27",4,42.66699682,-79.80785075,242.043541354912
"429","EB",2021,"R","R27",5,42.66716667,-79.81756537,258.225797495735
"430","EB",2021,"R","R27",6,42.66733333,-79.8273008,1075.45618429456
"431","EB",2021,"R","R27",7,42.66741667,-79.8329836,653.616601466914
"432","EB",2021,"R","R28",1,42.66292268,-79.9450926,6343.40352594939
"433","EB",2021,"R","R28",2,42.66277246,-79.95482683,9179.74510963635
"434","EB",2021,"R","R28",3,42.66266667,-79.96453515,8598.77856139799
"435","EB",2021,"R","R28",4,42.66263333,-79.9742914,7125.86980206058
"436","EB",2021,"R","R28",5,42.66255,-79.98395443,7037.0169500284
"437","EB",2021,"R","R28",6,42.66246667,-79.99369713,8095.636523329
"438","EB",2021,"R","R28",7,42.66245,-80.00133777,11335.5773280033
"439","EB",2021,"R","R30",1,42.66446667,-79.71783619,51.4405619204805
"440","EB",2021,"R","R30",2,42.66501667,-79.72756556,527.419107721211
"441","EB",2021,"R","R30",3,42.66533333,-79.73722683,688.8468986954
"442","EB",2021,"R","R30",4,42.66556667,-79.7469586,448.668477189214
"443","EB",2021,"R","R30",5,42.6658,-79.75662692,538.45868166955
"444","EB",2021,"R","R30",6,42.66607507,-79.76630867,471.357552013682
"445","EB",2021,"R","R30",7,42.66625,-79.772056,709.634566246085
"446","EB",2021,"R","R31",1,42.61536608,-79.96563156,6446.93295432073
"447","EB",2021,"R","R31",2,42.61840899,-79.97456929,10444.2059056985
"448","EB",2021,"R","R31",3,42.62140501,-79.98332003,2045.96803070634
"449","EB",2021,"R","R31",4,42.62440436,-79.99210077,1405.47951218303
"450","EB",2021,"R","R31",5,42.6273071,-80.0009213,1168.67975421924
"451","EB",2021,"R","R31",6,42.63028978,-80.00972577,853.343925937587
"452","EB",2021,"R","R31",7,42.63302181,-80.01797057,583.937439332543
"453","EB",2021,"R","R32",1,42.66316667,-80.05493444,6174.81314563117
"454","EB",2021,"R","R32",2,42.66341667,-80.06453257,9603.79095631737
"455","EB",2021,"R","R32",3,42.66375,-80.07432423,12311.6242171893
"456","EB",2021,"R","R32",4,42.66401667,-80.08400807,5713.23272751394
"457","EB",2021,"R","R32",5,42.66426667,-80.09367973,14513.857450066
"458","EB",2021,"R","R32",6,42.66428333,-80.10338483,2885.44845218524
"459","EB",2021,"R","R32",7,42.6641,-80.1092039,1136.75863646975
"460","EB",2021,"T","T23a",1,42.59050604,-79.9097909,5999.91989720101
"461","EB",2021,"T","T23a",2,42.59810615,-79.91212427,2051.86361468171
"462","EB",2021,"T","T23a",3,42.60513999,-79.91425,1597.53212315217
"463","EB",2021,"T","T23a",4,42.61212748,-79.9163036,2434.57306685137
"464","EB",2021,"T","T23a",5,42.61911297,-79.91845,3245.98706519529
"465","EB",2021,"T","T23a",6,42.62606812,-79.92085604,3908.85429439405
"466","EB",2021,"T","T23a",7,42.63297807,-79.92345936,4996.53129805149
"467","EB",2021,"T","T23a",8,42.63984073,-79.9260358,4497.28612304255
"468","EB",2021,"T","T23a",9,42.64674534,-79.92859845,2157.41191268122
"469","EB",2021,"T","T23a",10,42.65366329,-79.93116554,747.030129397391
"470","EB",2021,"T","T23a",11,42.66060815,-79.93372494,911.977690183592
"471","EB",2021,"T","T23a",12,42.66751659,-79.93631109,1398.40794824015
"472","EB",2021,"T","T23a",13,42.67444678,-79.93884086,2309.59530687237
"473","EB",2021,"T","T23a",14,42.68136142,-79.94145381,3263.58986688437
"474","EB",2021,"T","T23a",15,42.68829869,-79.94399956,3290.43734265217
"475","EB",2021,"T","T23a",16,42.69576667,-79.9466,3957.20420454452
"476","EB",2021,"T","T23a",17,42.7018812,-79.94807447,9288.7331545476
"477","EB",2021,"T","T23a",18,42.70889329,-79.9502311,16371.4985597564
"478","EB",2021,"T","T23a",19,42.71588634,-79.95226325,7175.88461623072
"479","EB",2021,"T","T23a",20,42.7228948,-79.9543862,4983.63890493237
"480","EB",2021,"T","T23a",21,42.72991032,-79.95629233,3590.62904825477
"481","EB",2021,"T","T23a",22,42.73693444,-79.95819481,793.687509983964
"482","EB",2021,"T","T23a",23,42.74396514,-79.9601606,77.6212305297793
"483","EB",2021,"T","T23b",4,42.78219708,-79.68631569,6.90558658132986e-94
"484","EB",2021,"T","T23b",5,42.77528599,-79.68398977,373.763101048109
"485","EB",2021,"T","T23b",6,42.76830097,-79.68185033,1873.96898363696
"486","EB",2021,"T","T23b",7,42.76128378,-79.67969459,4454.27512388186
"487","EB",2021,"T","T23b",8,42.75424817,-79.67752871,6170.82726966481
"488","EB",2021,"T","T23b",9,42.74724785,-79.67538262,12577.3124089149
"489","EB",2021,"T","T23b",10,42.74023313,-79.67324993,11891.2689124877
"490","EB",2021,"T","T23b",11,42.7332416,-79.67111387,14604.1304520141
"491","EB",2021,"T","T23b",12,42.72624718,-79.66897128,7695.41936589585
"492","EB",2021,"T","T23b",13,42.71922483,-79.66683333,12403.1700794988
"493","EB",2021,"T","T23b",14,42.71224056,-79.66468815,2683.99563413838
"494","EB",2021,"T","T23b",15,42.7052159,-79.66259981,55.5775409947424
"495","EB",2021,"T","T23b",16,42.69820827,-79.6604972,543.849648522682
"496","EB",2021,"T","T23b",17,42.69119395,-79.65843132,229.731222009839
"497","EB",2021,"T","T23b",18,42.68416986,-79.65642884,291.537949169189
"498","EB",2021,"T","T23b",19,42.67714173,-79.6545528,266.505835846122
"499","EB",2021,"T","T23b",20,42.67015058,-79.65238353,147.982714606273
"500","EB",2021,"T","T23b",21,42.66310333,-79.65025111,265.094999866786
"501","EB",2021,"T","T23b",22,42.65615833,-79.647825,277.925162496022
"502","EB",2021,"T","T23b",23,42.6503412,-79.64579707,133.738642563644
