,Basin,Year,Transect,Interval,Lat_M,Lon_M,NperHa
453,WB,2013,2,18,41.72724067,-82.89774033,28866.22888
454,WB,2013,2,19,41.73621133,-82.89844908,32188.11816
455,WB,2013,2,20,41.74519117,-82.89820783,28522.98162
456,WB,2013,2,21,41.75421558,-82.89880025,29296.29313
457,WB,2013,2,22,41.76315067,-82.89901633,25614.59973
458,WB,2013,2,23,41.77209167,-82.89926056,22941.56055
459,WB,2013,2,24,41.78110016,-82.89978533,12268.79399
460,WB,2013,2,25,41.79009967,-82.900025,7702.300774
461,WB,2013,2,26,41.79906867,-82.90045533,11979.06325
462,WB,2013,2,27,41.80806033,-82.90072475,23606.8792
463,WB,2013,2,28,41.81706,-82.901065,17572.12269
464,WB,2013,2,29,41.82607708,-82.90169458,28049.4433
465,WB,2013,2,30,41.83497767,-82.901826,40658.32218
466,WB,2013,2,31,41.84398708,-82.90235458,39647.38465
467,WB,2013,2,32,41.85296583,-82.90299708,17024.18203
468,WB,2013,2,33,41.86195,-82.90293833,9226.362125
469,WB,2013,2,34,41.87090533,-82.90363933,8682.646859
470,WB,2013,2,35,41.87975933,-82.90365183,12572.42774
471,WB,2013,2,36,41.88878533,-82.903823,10058.71829
472,WB,2013,2,37,41.89630756,-82.90456426,7060.311686
473,WB,2013,2,38,41.90571125,-82.90509938,4551.881651
474,WB,2013,2,39,41.9146975,-82.90477438,3709.218589
475,WB,2013,2,40,41.92364417,-82.9053335,4021.851366
476,WB,2013,2,41,41.92933452,-82.90113626,8662.902855
477,WB,2013,2,42,41.93170333,-82.88844333,2526.898668
478,WB,2013,2,43,41.93473666,-82.8951919,1891.264583
479,WB,2013,2,44,41.93985232,-82.90595377,2264.463643
480,WB,2013,2,45,41.9457625,-82.90668167,3050.744978
481,WB,2013,2,46,41.95356519,-82.90663806,4184.66927
482,WB,2013,2,47,41.96244324,-82.90609431,2924.907602
483,WB,2013,3,1,41.4278501,-82.58846366,23092.66924
484,WB,2013,3,2,41.43689187,-82.58755572,21524.43234
485,WB,2013,3,3,41.44579167,-82.58640759,61165.67366
486,WB,2013,3,4,41.44936671,-82.58727324,120358.2612
487,WB,2013,3,5,41.45861567,-82.585119,130666.7851
488,WB,2013,3,6,41.46749755,-82.58419137,149907.6335
489,WB,2013,3,7,41.47649267,-82.58305267,87061.55525
490,WB,2013,3,8,41.48540383,-82.5819965,34817.89851
491,WB,2013,3,9,41.49440333,-82.58114667,17953.16634
492,WB,2013,3,10,41.50331367,-82.58005167,17085.08702
493,WB,2013,3,11,41.51227833,-82.57912667,12882.26264
494,WB,2013,3,12,41.52126067,-82.578023,11401.61919
495,WB,2013,3,13,41.53024933,-82.57726117,9970.275632
496,WB,2013,3,14,41.53919667,-82.57606733,12850.3034
497,WB,2013,3,15,41.54811875,-82.57521675,22443.05351
498,WB,2013,3,16,41.55704917,-82.57419067,20671.08308
499,WB,2013,3,17,41.56603317,-82.57357233,21200.94041
500,WB,2013,3,18,41.57491539,-82.57249176,16793.95658
501,WB,2013,3,19,41.58388069,-82.57178899,20027.13469
502,WB,2013,3,20,41.5927325,-82.57050317,17641.79319
503,WB,2013,3,21,41.60165334,-82.56963967,18411.61995
504,WB,2013,3,22,41.61058167,-82.56870033,16404.08409
505,WB,2013,3,23,41.61957833,-82.56773833,15892.18981
506,WB,2013,3,24,41.6285275,-82.5669175,13761.77534
507,WB,2013,3,25,41.6373749,-82.56541853,12183.29643
508,WB,2013,3,26,41.646304,-82.56433133,17563.99285
509,WB,2013,3,27,41.65513565,-82.56319167,17123.49349
510,WB,2013,3,28,41.66413192,-82.56246998,16453.93828
511,WB,2013,3,29,41.67306654,-82.56153654,18778.21181
512,WB,2013,3,30,41.68205958,-82.56049083,26008.59341
513,WB,2013,3,31,41.69095833,-82.55954,30209.82499
514,WB,2013,3,32,41.69992333,-82.55840167,20686.56722
515,WB,2013,3,33,41.70885817,-82.55754592,24623.34721
516,WB,2013,3,34,41.71784967,-82.556632,35721.7817
517,WB,2013,3,35,41.7268065,-82.55562008,22780.61527
518,WB,2013,3,36,41.73556333,-82.55474625,32413.34656
519,WB,2013,3,37,41.74430944,-82.55371694,31609.07086
520,WB,2013,3,38,41.75317683,-82.55271358,26153.67409
521,WB,2013,3,39,41.76093167,-82.551933,25124.39683
522,WB,2013,3,40,41.76880542,-82.55099308,52548.10551
523,WB,2013,3,41,41.77772395,-82.54997219,54455.11078
524,WB,2013,3,42,41.78670184,-82.54901951,27688.14963
525,WB,2013,3,43,41.79568133,-82.548139,25311.15829
526,WB,2013,3,44,41.80464184,-82.54727719,44053.45113
527,WB,2013,3,45,41.8136255,-82.54668142,27799.35284
528,WB,2013,3,46,41.82260958,-82.54566367,44155.58981
529,WB,2013,3,47,41.83155133,-82.54447033,39510.14609
530,WB,2013,3,48,41.84046139,-82.54327583,29242.42932
531,WB,2013,3,49,41.84937735,-82.54212804,22023.43509
532,WB,2013,3,50,41.85844167,-82.54147,14209.05616
533,WB,2013,3,51,41.86737833,-82.54081,19486.12585
534,WB,2013,3,52,41.87628394,-82.53936555,7950.792087
535,WB,2013,3,53,41.88515732,-82.538097,10407.18065
536,WB,2013,3,54,41.89422217,-82.53732792,10783.60641
537,WB,2013,3,55,41.9031725,-82.53584,17228.16272
538,WB,2013,3,56,41.91194156,-82.53491427,7859.352534
539,WB,2014,1,1,41.71289452,-83.23889643,29668.14016
540,WB,2014,1,2,41.716908,-83.23571589,26406.94473
541,WB,2014,1,3,41.72465733,-83.22964017,20702.08535
542,WB,2014,1,4,41.73244833,-83.22355667,11701.51246
543,WB,2014,1,5,41.74025958,-83.21769192,8515.540651
544,WB,2014,1,6,41.74809,-83.21173167,3933.576342
545,WB,2014,1,7,41.75587755,-83.20568833,4340.31729
546,WB,2014,1,8,41.763664,-83.19959867,2499.72852
547,WB,2014,1,9,41.771243,-83.19318467,1347.274845
548,WB,2014,1,10,41.77886736,-83.18672353,1447.844316
549,WB,2014,1,11,41.78661405,-83.18066881,1945.491066
550,WB,2014,1,12,41.79457167,-83.17507167,7570.752487
551,WB,2014,1,13,41.80223,-83.16883333,3097.552932
552,WB,2014,1,14,41.80999706,-83.16264265,2505.157132
553,WB,2014,1,15,41.81769025,-83.15657383,2152.929639
554,WB,2014,1,16,41.82507987,-83.14995782,2971.711695
555,WB,2014,1,17,41.83267667,-83.14364,2512.744064
556,WB,2014,1,18,41.84035033,-83.13744167,2745.4998
557,WB,2014,1,19,41.84800679,-83.13118244,6715.470678
558,WB,2014,1,20,41.8554925,-83.12455792,7648.724394
559,WB,2014,1,21,41.86299282,-83.11802635,7347.917973
560,WB,2014,1,22,41.87072898,-83.11207546,11285.88454
561,WB,2014,1,23,41.87847873,-83.10594833,21440.37821
562,WB,2014,1,24,41.8860325,-83.09957233,21619.17502
563,WB,2014,1,25,41.893666,-83.09321878,13480.17
564,WB,2014,1,26,41.90129833,-83.08695,7649.608534
565,WB,2014,1,27,41.90899,-83.08092167,3348.329542
566,WB,2014,1,28,41.91651921,-83.07420588,3011.01279
567,WB,2014,1,29,41.92410332,-83.06781835,2102.71311
568,WB,2014,1,30,41.93178333,-83.0615895,2736.446347
569,WB,2014,1,31,41.93955575,-83.05535075,2327.128899
570,WB,2014,1,32,41.94727882,-83.04949892,2200.196484
571,WB,2014,1,33,41.9548495,-83.04302567,3397.167502
572,WB,2014,1,34,41.96249,-83.03688,4083.337262
573,WB,2014,1,35,41.97026326,-83.03041422,7878.491308
574,WB,2014,1,36,41.97787267,-83.02417533,17770.68447
575,WB,2014,1,37,41.9855794,-83.01799857,10541.26995
576,WB,2014,1,38,41.99326967,-83.01180767,5968.139576
577,WB,2014,2,1,41.57166378,-82.89059533,9163.175637
578,WB,2014,2,2,41.57754067,-82.89092408,16095.08277
579,WB,2014,2,3,41.58654855,-82.89113066,14165.2242
580,WB,2014,2,4,41.59554409,-82.89153063,14051.59394
581,WB,2014,2,5,41.60453748,-82.89193051,11781.66474
582,WB,2014,2,6,41.61353302,-82.89233049,10287.54327
583,WB,2014,2,7,41.62252641,-82.89273037,7499.469216
584,WB,2014,2,8,41.6315198,-82.89313025,2996.787614
585,WB,2014,2,9,41.64051533,-82.89353022,4108.329509
586,WB,2014,2,10,41.64950872,-82.8939301,3006.88345
587,WB,2014,2,11,41.65850424,-82.89433008,6635.121626
588,WB,2014,2,12,41.66749765,-82.89472996,9611.540959
589,WB,2014,2,13,41.67649317,-82.89512993,11789.39312
590,WB,2014,2,14,41.68548658,-82.89552981,8345.477181
591,WB,2014,2,15,41.69447997,-82.89592969,6769.73676
592,WB,2014,2,16,41.70347551,-82.89632967,7751.326526
593,WB,2014,2,17,41.71246892,-82.89672955,6113.77738
594,WB,2014,2,18,41.72146446,-82.89712952,5034.440094
595,WB,2014,2,19,41.73045783,-82.8975294,8473.594409
596,WB,2014,2,20,41.73945339,-82.89792938,2343.314854
597,WB,2014,2,21,41.74844676,-82.89832926,3528.732538
598,WB,2014,2,22,41.75744015,-82.89872914,5470.252807
599,WB,2014,2,23,41.76640775,-82.89912787,9862.321988
600,WB,2014,2,24,41.775428,-82.89937667,13676.9596
601,WB,2014,2,25,41.78434717,-82.89913192,30863.73394
602,WB,2014,2,26,41.79333917,-82.89999958,26850.62222
603,WB,2014,2,27,41.80228716,-82.90003833,11634.43883
604,WB,2014,2,28,41.8112898,-82.90074029,9257.924023
605,WB,2014,2,29,41.82026619,-82.90134274,17791.54989
606,WB,2014,2,30,41.82926517,-82.90157933,23214.61602
607,WB,2014,2,31,41.83823094,-82.90223281,19154.86163
608,WB,2014,2,32,41.847218,-82.9025915,35142.13384
609,WB,2014,2,33,41.85620314,-82.90291422,13953.72407
610,WB,2014,2,34,41.86516778,-82.90304889,10853.72342
611,WB,2014,2,35,41.87415206,-82.9035148,14247.26065
612,WB,2014,2,36,41.88310667,-82.90369667,28845.60213
613,WB,2014,2,37,41.89210167,-82.90389444,20889.45382
614,WB,2014,2,38,41.90106412,-82.90465765,7519.717591
615,WB,2014,2,39,41.90994708,-82.90502608,9696.125544
616,WB,2014,2,40,41.91899745,-82.90527324,23291.5832
617,WB,2014,2,41,41.92797258,-82.90585667,9339.296842
618,WB,2014,2,42,41.93689883,-82.90607617,16461.84754
619,WB,2014,2,43,41.94588467,-82.906382,6061.551813
620,WB,2014,2,44,41.95485,-82.9069225,4302.141193
621,WB,2014,2,45,41.96382069,-82.907365,5036.194094
622,WB,2014,3,1,41.42384333,-82.58827,19605.24646
623,WB,2014,3,2,41.43011083,-82.58702694,6808.656421
624,WB,2014,3,3,41.43906,-82.58616667,11402.0306
625,WB,2014,3,4,41.448035,-82.58543667,8467.209692
626,WB,2014,3,5,41.456988,-82.584264,10569.5718
627,WB,2014,3,6,41.46594367,-82.58338267,6668.262131
628,WB,2014,3,7,41.47492938,-82.5827474,5350.17819
629,WB,2014,3,8,41.48390717,-82.5819615,6425.776635
630,WB,2014,3,9,41.49280598,-82.58048373,6139.732292
631,WB,2014,3,10,41.50173017,-82.57898233,5557.624383
632,WB,2014,3,11,41.51068308,-82.57839542,6071.413324
633,WB,2014,3,12,41.5195575,-82.57663208,8258.587131
634,WB,2014,3,13,41.528555,-82.5757625,10047.17861
635,WB,2014,3,14,41.53749186,-82.57516716,10370.60657
636,WB,2014,3,15,41.54638733,-82.57417683,10425.71712
637,WB,2014,3,16,41.55537483,-82.57396183,12169.73639
638,WB,2014,3,17,41.564325,-82.57309433,14366.3831
639,WB,2014,3,18,41.57323833,-82.57186333,10789.25298
640,WB,2014,3,19,41.58213185,-82.57097315,11984.1429
641,WB,2014,3,20,41.59107533,-82.570089,8953.623968
642,WB,2014,3,21,41.60001633,-82.56896617,8586.870067
643,WB,2014,3,22,41.60901167,-82.56814333,4308.593606
644,WB,2014,3,23,41.61794,-82.56705833,4924.89071
645,WB,2014,3,24,41.62692314,-82.56624039,7636.913257
646,WB,2014,3,25,41.63586042,-82.56502092,13023.91971
647,WB,2014,3,26,41.6447202,-82.56403147,10961.62214
648,WB,2014,3,27,41.65355095,-82.56337595,11323.93622
649,WB,2014,3,28,41.66248583,-82.56218583,10769.65831
650,WB,2014,3,29,41.67140125,-82.5613125,6653.575322
651,WB,2014,3,30,41.680334,-82.56025967,8119.407386
652,WB,2014,3,31,41.6893331,-82.55933405,9445.182265
653,WB,2014,3,32,41.69825367,-82.55831883,7509.553619
654,WB,2014,3,33,41.70720222,-82.55748133,4661.85941
655,WB,2014,3,34,41.71597833,-82.555454,11022.85516
656,WB,2014,3,35,41.724919,-82.55436733,17054.72664
657,WB,2014,3,36,41.73389196,-82.55351941,38136.20436
658,WB,2014,3,37,41.74285125,-82.5528935,30383.91106
659,WB,2014,3,38,41.75177335,-82.55197606,16189.18249
660,WB,2014,3,39,41.76063833,-82.55088417,11451.68412
661,WB,2014,3,40,41.76886365,-82.55012867,11888.69268
662,WB,2014,3,41,41.77516278,-82.54907444,15373.42098
663,WB,2014,3,42,41.78309159,-82.54879411,8560.33929
664,WB,2014,3,43,41.79158801,-82.54809794,6871.11067
665,WB,2014,3,44,41.80054667,-82.54717333,3716.680603
666,WB,2014,3,45,41.80946625,-82.54606542,22028.45472
667,WB,2014,3,46,41.81841184,-82.54491242,19617.43335
668,WB,2014,3,47,41.82740436,-82.54401167,19417.72307
669,WB,2014,3,48,41.83634375,-82.54313967,47138.47718
670,WB,2014,3,49,41.8446915,-82.54217092,41606.24677
671,WB,2014,3,50,41.85304875,-82.54140417,26847.13106
672,WB,2014,3,51,41.86199117,-82.54047933,23774.14741
673,WB,2014,3,52,41.87095619,-82.53928452,48629.55995
674,WB,2014,3,53,41.879825,-82.53849,36899.49941
675,WB,2014,3,54,41.88880481,-82.53736333,15179.6509
676,WB,2014,3,55,41.89776833,-82.53624833,36892.45232
677,WB,2014,3,56,41.90666,-82.53526667,38042.40548
678,WB,2014,3,57,41.91564367,-82.534054,14695.32643
679,WB,2014,3,58,41.9246065,-82.53335633,46703.7228
680,WB,2014,3,59,41.93356234,-82.53239317,33115.60253
681,WB,2014,3,60,41.94257833,-82.53115,19737.89808
682,WB,2015,1,1,41.69608833,-83.25631833,66239.86066
683,WB,2015,1,2,41.70246633,-83.25109,54015.21943
684,WB,2015,1,3,41.71016636,-83.24484148,37202.41423
685,WB,2015,1,4,41.71782931,-83.23855667,52607.50615
686,WB,2015,1,5,41.72549767,-83.23229567,107481.3186
687,WB,2015,1,6,41.733195,-83.22601778,122413.7356
688,WB,2015,1,7,41.7408355,-83.21969167,64835.37609
689,WB,2015,1,8,41.74854936,-83.21343872,97929.30893
690,WB,2015,1,9,41.75625608,-83.2072602,75865.8453
691,WB,2015,1,10,41.76393381,-83.20096048,56776.20909
692,WB,2015,1,11,41.77159808,-83.19467658,36755.0724
693,WB,2015,1,12,41.77920167,-83.18817667,34576.54274
694,WB,2015,1,13,41.78690617,-83.18201333,61156.88587
695,WB,2015,1,14,41.7945575,-83.1757149,56395.99965
696,WB,2015,1,15,41.80236389,-83.16963537,41399.57028
697,WB,2015,1,16,41.80988292,-83.16310458,43279.16902
698,WB,2015,1,17,41.81762333,-83.15685833,35347.85278
699,WB,2015,1,18,41.82523696,-83.15043059,30117.06527
700,WB,2015,1,19,41.83286667,-83.14409667,28544.9395
701,WB,2015,1,20,41.840582,-83.13785167,21975.17404
702,WB,2015,1,21,41.84815744,-83.13132346,15252.2165
703,WB,2015,1,22,41.85588902,-83.12520657,14237.14189
704,WB,2015,1,23,41.86363833,-83.11899333,13032.7724
705,WB,2015,1,24,41.87120701,-83.1125382,7646.624511
706,WB,2015,1,25,41.87896167,-83.10642667,4486.636025
707,WB,2015,1,26,41.88655975,-83.09994992,6835.491483
708,WB,2015,1,27,41.89424667,-83.093605,9243.229432
709,WB,2015,1,28,41.90195517,-83.08755183,13461.38631
710,WB,2015,1,29,41.90967963,-83.08130204,17607.50991
711,WB,2015,1,30,41.91728892,-83.07501742,20839.86375
712,WB,2015,1,31,41.925,-83.06869917,17316.823
713,WB,2015,1,32,41.93263611,-83.0623388,18238.0294
714,WB,2015,1,33,41.94029175,-83.05616825,17255.39158
715,WB,2015,1,34,41.94794333,-83.04977917,17772.42845
716,WB,2015,1,35,41.9555561,-83.0434639,17164.14382
717,WB,2015,1,36,41.96322267,-83.03728542,14118.66066
718,WB,2015,1,37,41.9708745,-83.03096225,12484.76319
719,WB,2015,1,38,41.978449,-83.02473283,10450.32451
720,WB,2015,1,39,41.98617964,-83.01832857,9456.91388
721,WB,2015,1,40,41.99388933,-83.012025,8786.549811
722,WB,2015,2,1,41.78331167,-82.89911375,64712.2872
723,WB,2015,2,2,41.78923363,-82.89985637,36968.49017
724,WB,2015,2,3,41.79816822,-82.90039088,22813.34284
725,WB,2015,2,4,41.80700308,-82.90118142,21516.63733
726,WB,2015,2,5,41.81595433,-82.90098333,12658.0353
727,WB,2015,2,6,41.82359967,-82.90178567,11837.08473
728,WB,2015,2,7,41.8312425,-82.90202167,11854.33899
729,WB,2015,2,8,41.83978722,-82.90202685,23142.29125
730,WB,2015,2,9,41.84867147,-82.90209627,19916.91071
731,WB,2015,2,10,41.85741159,-82.90224753,14112.1474
732,WB,2015,2,11,41.86502519,-82.90325074,26988.34459
733,WB,2015,2,12,41.873985,-82.90340833,23406.32723
734,WB,2015,2,13,41.88298967,-82.90396311,39854.83797
735,WB,2015,2,14,41.89189,-82.90432667,60028.79963
736,WB,2015,2,15,41.90083125,-82.90471183,82299.62034
737,WB,2015,2,16,41.90982125,-82.90511542,76338.01949
738,WB,2015,2,17,41.91874676,-82.90535694,87800.05196
739,WB,2015,2,18,41.92764767,-82.90587425,115846.5589
740,WB,2015,2,19,41.93661333,-82.90619333,38924.64503
741,WB,2015,2,20,41.94546444,-82.90680722,28906.01301
742,WB,2015,2,21,41.95455012,-82.90724911,24170.97632
743,WB,2015,2,22,41.96295139,-82.90774782,34536.00389
744,WB,2015,3,1,41.42490392,-82.58865875,94649.53238
745,WB,2015,3,2,41.43232833,-82.58773667,179802.3252
746,WB,2015,3,3,41.44126958,-82.58680625,280586.9745
747,WB,2015,3,4,41.45018954,-82.58574519,147921.0829
748,WB,2015,3,5,41.45920031,-82.58474688,74601.24877
749,WB,2015,3,6,41.46811537,-82.58381222,101622.7094
750,WB,2015,3,7,41.47707533,-82.58282567,122144.6818
751,WB,2015,3,8,41.48604375,-82.58174375,129652.8147
752,WB,2015,3,9,41.495046,-82.58095833,145649.6898
753,WB,2015,3,10,41.50396098,-82.58009758,180129.4532
754,WB,2015,3,11,41.51294706,-82.57909814,146903.7197
755,WB,2015,3,12,41.52189088,-82.57797618,130038.6085
756,WB,2015,3,13,41.53085616,-82.57702183,141489.9446
757,WB,2015,3,14,41.5398055,-82.57602383,71798.88818
758,WB,2015,3,15,41.54876117,-82.57501383,45807.46952
759,WB,2015,3,16,41.55769333,-82.573965,51143.00529
760,WB,2015,3,17,41.56666811,-82.57302688,52559.05384
761,WB,2015,3,18,41.57561833,-82.57191733,44816.67577
762,WB,2015,3,19,41.58460278,-82.57102435,28917.12986
763,WB,2015,3,20,41.59341433,-82.57011867,31130.19871
764,WB,2015,3,21,41.60251667,-82.569233,37014.56017
765,WB,2015,3,22,41.61151833,-82.56834422,53230.37535
766,WB,2015,3,23,41.6204525,-82.56730025,57049.74874
767,WB,2015,3,24,41.62940833,-82.56624,65222.26994
768,WB,2015,3,25,41.63838722,-82.56523944,49734.48263
769,WB,2015,3,26,41.64734583,-82.56413333,41900.16818
770,WB,2015,3,27,41.65632354,-82.56328542,37983.86185
771,WB,2015,3,28,41.66527233,-82.562307,42415.93501
772,WB,2015,3,29,41.674245,-82.56130517,43039.64748
773,WB,2015,3,30,41.68323833,-82.56026167,47323.56986
774,WB,2015,3,31,41.69216892,-82.559259,45360.83672
775,WB,2015,3,32,41.70115131,-82.55836607,74196.72003
776,WB,2015,3,33,41.7101194,-82.55734179,74901.64092
777,WB,2015,3,34,41.71909,-82.55635333,100478.4414
778,WB,2015,3,35,41.72802408,-82.555173,139686.3149
779,WB,2015,3,36,41.73699258,-82.55436183,79489.71989
780,WB,2015,3,37,41.74596767,-82.55331775,53816.53978
781,WB,2015,3,38,41.75493167,-82.55235167,34651.82157
782,WB,2015,3,39,41.7638725,-82.55131667,23986.17207
783,WB,2015,3,40,41.772856,-82.55042033,44267.75275
784,WB,2015,3,41,41.78183167,-82.54923833,88397.5098
785,WB,2015,3,42,41.79076722,-82.54831944,72667.57891
786,WB,2015,3,43,41.799736,-82.54740867,106742.6174
787,WB,2015,3,44,41.80865667,-82.546435,108021.1208
788,WB,2015,3,45,41.81765733,-82.545438,50438.62936
789,WB,2015,3,46,41.82665833,-82.54444333,94882.19697
790,WB,2015,3,47,41.83553537,-82.54344139,54974.13174
791,WB,2015,3,48,41.84456667,-82.54248,24139.15622
792,WB,2015,3,49,41.85344741,-82.5415313,12891.27922
793,WB,2015,3,50,41.86238583,-82.54058125,20955.21762
794,WB,2015,3,51,41.87135991,-82.53962241,11183.37885
795,WB,2015,3,52,41.880281,-82.53862317,13717.9388
796,WB,2015,3,53,41.88924972,-82.53762682,24331.1881
797,WB,2015,3,54,41.89820983,-82.5365935,49916.0221
798,WB,2015,3,55,41.90719647,-82.53563108,54404.93008
799,WB,2015,3,56,41.91610259,-82.53461194,75966.62958
800,WB,2015,3,57,41.92502867,-82.5336195,41382.1086
801,WB,2015,3,58,41.93400733,-82.53264275,45460.31832
802,WB,2015,3,59,41.94298467,-82.53158158,4593.136751
803,WB,2016,1,1,41.69505134,-83.25730211,44092.02981
804,WB,2016,1,2,41.70049556,-83.25288778,59588.86732
805,WB,2016,1,3,41.70824199,-83.24695667,42161.1982
806,WB,2016,1,4,41.71591542,-83.24061333,43442.9381
807,WB,2016,1,5,41.72358037,-83.23429148,29558.09257
808,WB,2016,1,6,41.73120649,-83.22790061,12227.07557
809,WB,2016,1,7,41.73886767,-83.22160867,5976.061247
810,WB,2016,1,8,41.74656667,-83.21538167,5862.090928
811,WB,2016,1,9,41.75415175,-83.20897842,5089.78827
812,WB,2016,1,10,41.76185851,-83.20269666,5718.971193
813,WB,2016,1,11,41.76951,-83.19633833,5643.449461
814,WB,2016,1,12,41.77716042,-83.1900885,5603.221454
815,WB,2016,1,13,41.78480667,-83.18369833,6595.282532
816,WB,2016,1,14,41.7925607,-83.17761833,5650.987419
817,WB,2016,1,15,41.80029921,-83.17146627,3663.489528
818,WB,2016,1,16,41.80792741,-83.1650687,3501.172277
819,WB,2016,1,17,41.81559467,-83.15874233,2494.499143
820,WB,2016,1,18,41.82330167,-83.15264833,3299.733498
821,WB,2016,1,19,41.83094094,-83.14627208,5368.562233
822,WB,2016,1,20,41.83859767,-83.14000933,14355.69933
823,WB,2016,1,21,41.84627833,-83.13372167,20412.36677
824,WB,2016,1,22,41.85388741,-83.12733611,13646.47165
825,WB,2016,1,23,41.86153,-83.120955,8492.734115
826,WB,2016,1,24,41.86926333,-83.11468167,9234.830979
827,WB,2016,1,25,41.87684258,-83.10827,5453.703778
828,WB,2016,1,26,41.88457323,-83.10211979,2577.618413
829,WB,2016,1,27,41.89213342,-83.09565,2356.452654
830,WB,2016,1,28,41.899437,-83.08969,3437.826805
831,WB,2016,1,29,41.90678786,-83.08373881,3202.321086
832,WB,2016,1,30,41.91440842,-83.07759542,3373.974696
833,WB,2016,1,31,41.92198167,-83.071305,2512.494796
834,WB,2016,1,32,41.92963917,-83.065035,1731.06823
835,WB,2016,1,33,41.93735808,-83.05886154,2934.871054
836,WB,2016,1,34,41.94493392,-83.05238814,1902.429984
837,WB,2016,1,35,41.95264897,-83.04606846,1962.089618
838,WB,2016,1,36,41.96023775,-83.03995667,4130.011647
839,WB,2016,1,37,41.96786158,-83.03362617,3679.381039
840,WB,2016,1,38,41.97551792,-83.02711983,6122.803029
841,WB,2016,1,39,41.9832274,-83.02098417,7107.013369
842,WB,2016,1,40,41.99094817,-83.01453918,4874.688344
843,WB,2016,2,1,41.57485625,-82.89124125,15697.1554
844,WB,2016,2,2,41.58381917,-82.89162583,20453.94254
845,WB,2016,2,3,41.59279667,-82.89199667,16623.04227
846,WB,2016,2,4,41.60183083,-82.89237625,15309.30319
847,WB,2016,2,5,41.61074984,-82.89282108,18239.4485
848,WB,2016,2,6,41.619719,-82.89327633,25195.76196
849,WB,2016,2,7,41.62868875,-82.89374,24927.94001
850,WB,2016,2,8,41.63766333,-82.89401,22233.24069
851,WB,2016,2,9,41.64666049,-82.89428912,27847.32768
852,WB,2016,2,10,41.65564667,-82.894765,27208.77893
853,WB,2016,2,11,41.66465067,-82.89514833,18622.74461
854,WB,2016,2,12,41.67363167,-82.89521987,16107.90365
855,WB,2016,2,13,41.68266,-82.89572667,14145.553
856,WB,2016,2,14,41.69161467,-82.89625244,10959.11933
857,WB,2016,2,15,41.70060333,-82.89673667,11065.15728
858,WB,2016,2,16,41.70952815,-82.89718759,14037.11775
859,WB,2016,2,17,41.71857731,-82.89780833,14729.19914
860,WB,2016,2,18,41.72754575,-82.89791283,13437.68466
861,WB,2016,2,19,41.73651333,-82.89839357,12820.2913
862,WB,2016,2,20,41.7454595,-82.89859633,12712.65716
863,WB,2016,2,21,41.75440767,-82.89950333,11454.09093
864,WB,2016,2,22,41.76333569,-82.899045,11627.50552
865,WB,2016,2,23,41.77216044,-82.89992078,8695.67605
866,WB,2016,2,24,41.78111,-82.900265,6804.858882
867,WB,2016,2,25,41.79004308,-82.90040775,6699.173242
868,WB,2016,2,26,41.79903867,-82.90083933,5166.456989
869,WB,2016,2,27,41.80791125,-82.90131417,7102.035848
870,WB,2016,2,28,41.81684783,-82.90175067,7858.818979
871,WB,2016,2,29,41.82583508,-82.901991,4475.42517
872,WB,2016,2,30,41.8347725,-82.90228,4794.03322
873,WB,2016,2,31,41.84366525,-82.9028265,5893.375651
874,WB,2016,2,32,41.85269533,-82.90304033,4527.454354
875,WB,2016,2,33,41.86164656,-82.90314222,7842.290971
876,WB,2016,2,34,41.87055667,-82.90382944,6401.954058
877,WB,2016,2,35,41.87946735,-82.90401578,6097.789918
878,WB,2016,2,36,41.88839158,-82.90478142,6214.614636
879,WB,2016,2,37,41.89735833,-82.90496333,3347.000057
880,WB,2016,2,38,41.90630875,-82.9051155,7585.169002
881,WB,2016,2,39,41.91518823,-82.90562677,2865.160741
882,WB,2016,2,40,41.9241049,-82.90613971,4384.702108
883,WB,2016,2,41,41.93301536,-82.90651667,4245.905431
884,WB,2016,2,42,41.94198233,-82.90684467,3206.061269
885,WB,2016,2,43,41.95094567,-82.90719125,3383.924102
886,WB,2016,2,44,41.95995658,-82.9076345,4125.562709
887,WB,2017,1,1,41.697045,-83.256386,5098
888,WB,2017,1,2,41.704046,-83.250096,5834
889,WB,2017,1,3,41.711714,-83.243874,14092
890,WB,2017,1,4,41.719463,-83.237673,16314
891,WB,2017,1,5,41.726928,-83.230927,12894
892,WB,2017,1,6,41.734622,-83.224343,7368
893,WB,2017,1,7,41.742221,-83.218306,2089
894,WB,2017,1,8,41.749967,-83.212221,2473
895,WB,2017,1,9,41.757371,-83.205343,6040
896,WB,2017,1,10,41.765037,-83.19904,5051
897,WB,2017,1,11,41.772683,-83.192764,2797
898,WB,2017,1,12,41.780246,-83.186268,4163
899,WB,2017,1,13,41.787771,-83.179719,2932
900,WB,2017,1,14,41.795459,-83.173451,3828
901,WB,2017,1,15,41.803176,-83.167271,4084
902,WB,2017,1,16,41.810918,-83.161161,4307
903,WB,2017,1,17,41.818392,-83.154609,2676
904,WB,2017,1,18,41.825979,-83.148178,3416
905,WB,2017,1,19,41.833427,-83.141513,3944
906,WB,2017,1,20,41.84106,-83.135278,2892
907,WB,2017,1,21,41.84876,-83.129193,3375
908,WB,2017,1,22,41.856273,-83.122723,3222
909,WB,2017,1,23,41.863768,-83.116169,3061
